"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"DEK",17.39413,14.34167,16.27706,16.0042866666667,21.8069,21.8069,0.745576411816892
"DEM1",3.95924,3.12256,4.12935,3.73705,2.49849,2.49849,1.3540270230871
"DENND1A",49.25025,46.94893,85.5802,60.5931266666667,8.26906,8.26906,6.64502405493833
"DENND1B",8.1007,6.88068,7.14443,7.37527,7.51638,7.51638,0.98343075344219
"DENND1C",9.80698,7.32282,3.23356,6.78778666666667,2.47758,2.47758,2.23942703450867
"DENND2A",23.62289,39.90244,40.61618,34.7138366666667,15.1582,15.1582,2.21026083763455
"DENND2C",4.35682,2.84623,2.25039,3.15114666666667,0.47043,0.47043,2.82308349711762
"DENND2D",1.45779,0.96716,1.28906,1.23800333333333,4.46383,4.46383,0.409603397860719
"DENND3",43.80008,22.49348,47.65137,37.9816433333333,26.96069,26.96069,1.39415884705754
"DENND4A",10.7678,9.39531,11.97293,10.7120133333333,8.28997,8.28997,1.26071594777306
"DENND4B",65.41851,51.14918,66.52839,61.0320266666667,15.9527,15.9527,3.659123718739
"DENND4C",10.95002,12.84947,10.09396,11.2978166666667,4.21293,4.21293,2.35909875380384
"DENND5A",166.86772,189.61951,118.57129,158.35284,58.35384,58.35384,2.68479410936175
"DENND5B",8.96212,10.66644,8.2587,9.29575333333333,2.50894,2.50894,2.93414915425551
"DENR",33.69492,29.3189,34.30199,32.4386033333333,27.70292,27.70292,1.16498960152254
"DEPDC1",0.23192,0,0.17479,0.13557,0.12545,0.12545,1.00899195877205
"DEPDC1B",0.29819,0.55267,0.26218,0.371013333333333,0.62724,0.62724,0.842539105069525
"DEPDC4",1.80568,3.37126,1.92266,2.36653333333333,1.44264,1.44264,1.37823557025732
"DEPDC5",32.63471,15.80623,23.61812,24.0196866666667,14.69823,14.69823,1.59379029780215
"DEPDC7",1.62345,1.2435,0.98318,1.28337666666667,4.66245,4.66245,0.403248888143236
"DEPTOR",11.19851,10.91514,13.78634,11.9666633333333,6.08419,6.08419,1.83036639804033
"DERA",41.01702,61.26296,78.45762,60.2458666666667,20.68833,20.68833,2.82390883330651
"DERL1",19.96184,19.70252,12.38804,17.3508,16.23495,16.23495,1.06474344282983
"DERL2",28.79143,37.08385,27.41975,31.0983433333333,33.79756,33.79756,0.922430863926475
"DERL3",5.08571,4.94636,3.77977,4.60394666666667,4.62064,4.62064,0.99702999421181
"DES",60.08431,51.59132,20.51565,44.06376,18.70208,18.70208,2.28725901021618
"DESI1",47.06356,45.20803,30.71886,40.9968166666667,17.14445,17.14445,2.31458196124251
"DESI2",10.58557,7.90312,3.25541,7.24803333333333,4.652,4.652,1.45931233781552
"DET1",14.71047,3.89629,5.15622,7.92099333333333,4.05612,4.05612,1.76439509610795
"DEXI",98.68272,84.99994,54.35883,79.3471633333333,113.19516,113.19516,0.703595172801836
"DFFA",25.42857,29.7334,25.71557,26.95918,27.42066,27.42066,0.983762516422912
"DFFB",15.48906,10.88751,10.11581,12.1641266666667,2.47758,2.47758,3.78542741408297
"DFNA5",24.36835,12.13101,18.63669,18.3786833333333,10.45393,10.45393,1.69188071983444
"DFNB31",32.08803,30.20317,23.94585,28.7456833333333,10.72573,10.72573,2.53678733292796
"DFNB59",3.28004,6.46619,5.06883,4.93835333333333,2.11169,2.11169,1.90840132960974
"DGAT1",62.33726,58.52727,85.20877,68.6911,44.80555,44.80555,1.52145536949125
"DGAT2",24.13643,14.97723,4.34783,14.4871633333333,4.86108,4.86108,2.64237364672267
"DGAT2L6",0,0,0,0,0.01045,0.01045,0.989658073135732
"DGCR14",17.32787,16.8563,19.42323,17.8691333333333,18.20029,18.20029,0.982752517453296
"DGCR2",68.46662,67.03832,68.49475,67.9998966666667,38.51228,38.51228,1.74628992978048
"DGCR5",40.75197,55.62577,57.63609,51.3379433333333,23.75133,23.75133,2.11455074670062
"DGCR6",55.95941,54.60334,63.55701,58.03992,78.25812,78.25812,0.744906894082272
"DGCR6L",47.06356,55.48761,58.11675,53.5559733333333,80.8507,80.8507,0.666530320856551
"DGCR8",17.22848,16.16546,17.47872,16.9575533333333,9.89987,9.89987,1.64750160628827
"DGKA",197.72988,115.20311,106.09585,139.67628,19.24569,19.24569,6.94845569600246
"DGKB",96.18128,68.72395,28.99283,64.6326866666667,2.19533,2.19533,20.540190423733
"DGKD",22.18166,16.38653,17.60981,18.726,8.49905,8.49905,2.07662871550313
"DGKE",10.20456,6.05169,7.5814,7.94588333333333,4.22339,4.22339,1.71265850976728
"DGKG",10.93346,9.00845,22.46016,14.1340233333333,4.22339,4.22339,2.89735656983938
"DGKH",3.99237,1.21586,0.41512,1.87445,16.02588,16.02588,0.168828277892244
"DGKI",6.51038,3.59233,5.85537,5.31936,4.10839,4.10839,1.23705511912755
"DGKK",5.63239,0.19343,0,1.94194,0.10454,0.10454,2.66349792673873
"DGKQ",18.33839,19.73016,28.40292,22.1571566666667,20.44789,20.44789,1.07969393104248
"DGKZ",205.86371,222.7518,464.49706,297.70419,92.26639,92.26639,3.20269917169518
"DGKZP1",0.16566,0.0829,0,0.0828533333333333,1.04539,1.04539,0.529411668842291
"DGUOK",69.34461,55.73631,55.56049,60.2138033333333,96.83476,96.83476,0.6256856288433
"DHCR24",60.69724,36.75225,46.01274,47.8207433333333,185.42136,185.42136,0.261883849218423
"DHCR7",49.97914,41.14594,64.54018,51.88842,89.08839,89.08839,0.587072540645915
"DHDDS",30.13327,31.723,32.99109,31.6157866666667,40.01765,40.01765,0.795164683170944
"DHDH",3.14751,0.93953,2.51257,2.19987,0.39725,0.39725,2.29011987833244
"DHFR",17.21191,20.97365,18.52745,18.9043366666667,5.1956,5.1956,3.21265683173004
"DHFRL1",8.1007,7.73732,5.19992,7.01264666666667,2.33123,2.33123,2.40531175171533
"DHFRP1",0,0,0,0,0.41816,0.41816,0.705139053421335
"DHFRP2",0,0,0,0,0.11499,0.11499,0.896869030215518
"DHH",0.0497,0.0829,0.19664,0.109746666666667,12.83743,12.83743,0.0801989001329486
"DHODH",9.52536,9.36768,5.33101,8.07468333333333,7.4432,7.4432,1.07479194302318
"DHPS",68.99673,55.84684,54.86134,59.9016366666667,81.86473,81.86473,0.734952454037643
"DHRS1",23.68915,29.01493,32.55412,28.4194,25.17306,25.17306,1.1240336437543
"DHRS11",24.88189,35.72982,32.29194,30.9678833333333,17.17581,17.17581,1.7588147836786
"DHRS12",15.75412,12.7113,30.12895,19.5314566666667,15.69135,15.69135,1.23006567273867
"DHRS13",7.45463,5.72009,7.60324,6.92598666666667,27.50429,27.50429,0.278062939531792
"DHRS2",0.13253,0.19343,0.87394,0.399966666666667,6.86823,6.86823,0.177926505283484
"DHRS3",44.41302,46.4239,25.3223,38.71974,78.21631,78.21631,0.501408611433681
"DHRS4",30.7959,39.87481,33.69024,34.7869833333333,39.2336,39.2336,0.889480020016437
"DHRS4-AS1",18.52061,22.93562,15.29388,18.9167033333333,6.94141,6.94141,2.50795555617118
"DHRS4L2",24.74937,17.90636,17.60981,20.0885133333333,25.0058,25.0058,0.810915770071804
"DHRS7",56.45639,58.0575,63.29483,59.2695733333333,164.55532,164.55532,0.364044920654518
"DHRS7B",21.3865,20.47625,28.42477,23.4291733333333,56.82757,56.82757,0.422448554095103
"DHRS7C",0,0,0.6773,0.225766666666667,0.04182,0.04182,1.17656280995437
"DHRS9",3.18064,1.63036,0.83024,1.88041333333333,3.1989,3.1989,0.685992363079219
"DHRSX",0,0,0,0,0,0,1
"DHTKD1",15.17431,11.90994,16.12412,14.40279,5.09106,5.09106,2.52875361595519
"DHX15",47.27891,42.6934,38.64983,42.8740466666667,48.64214,48.64214,0.883806513310399
"DHX16",17.17878,13.81664,16.21152,15.7356466666667,18.38846,18.38846,0.863175655346875
"DHX29",7.63685,7.82022,6.8604,7.43915666666667,7.78818,7.78818,0.960284912992982
"DHX30",60.46532,47.36343,42.95396,50.2609033333333,56.06443,56.06443,0.898298700842772
"DHX32",8.92899,9.11898,7.27552,8.44116333333333,9.61762,9.61762,0.889197704695905
"DHX33",9.3597,10.63881,7.93097,9.30982666666667,2.84347,2.84347,2.68242673070602
"DHX34",17.4604,14.618,17.56612,16.5481733333333,7.28639,7.28639,2.11771028558073
"DHX35",8.44858,9.42295,5.54949,7.80700666666667,5.5824,5.5824,1.33796285042943
"DHX36",53.65676,41.56044,27.87856,41.03192,42.27569,42.27569,0.97125938373253
"DHX37",8.03443,7.37808,10.44354,8.61868333333333,8.72903,8.72903,0.988657999135919
"DHX38",56.2576,44.6001,61.89653,54.25141,27.59838,27.59838,1.93197691617497
"DHX40",8.91242,10.91514,8.54273,9.45676333333333,11.47842,11.47842,0.837987768750638
"DHX57",30.51428,14.8667,16.43,20.60366,12.54472,12.54472,1.59498756711102
"DHX58",21.86691,21.91318,22.32907,22.0363866666667,33.48394,33.48394,0.668032326545826
"DHX8",17.07938,13.76137,26.93908,19.2599433333333,19.91474,19.91474,0.968692096260022
"DHX9",89.6212,67.09358,76.14169,77.6188233333333,55.14448,55.14448,1.40029479894254
"DHX9P1",0,0.05527,0.08739,0.0475533333333333,0.02091,0.02091,1.02609763185132
"DIABLO",46.46719,52.17162,48.45976,49.0328566666667,127.56931,127.56931,0.38915085308202
"DIAPH1",46.61628,41.03541,23.31225,36.98798,14.86549,14.86549,2.39437798643471
"DIAPH2",6.80856,6.02405,4.56632,5.79964333333333,3.51252,3.51252,1.50683948953873
"DIAPH3",4.25742,5.96879,3.53944,4.58855,0.35543,0.35543,4.12308271175937
"DICER1",15.10805,17.18789,6.99149,13.09581,4.5161,4.5161,2.55539420967713
