"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Heart","dHs_Avg__TPM","FoldChange"
"AC007881.5",0,0,0,0,1
"AC007899.3",0,0,0.8223,0.8223,0.548757065247215
"AC007919.18",0,0,0,0,1
"AC007919.19",0,0,0,0,1
"AC007952.1",0,0,0,0,1
"AC007952.5",0.41491,0.41491,0.7464,0.7464,0.810186669720568
"AC007952.6",0,0,0,0,1
"AC007956.1",0,0,0,0,1
"AC007967.2",0,0,0,0,1
"AC007967.3",0,0,0,0,1
"AC007967.4",0,0,0,0,1
"AC007969.4",0,0,0,0,1
"AC007969.5",0.80907,0.80907,0,0,1.80907
"AC008060.7",3.79639,3.79639,0,0,4.79639
"AC008065.1",0,0,0,0,1
"AC008069.2",0,0,0,0,1
"AC008070.1",0,0,0,0,1
"AC008072.1",0,0,0,0,1
"AC008073.5",41.09645,41.09645,137.02057,137.02057,0.305001276259039
"AC008074.5",0,0,0,0,1
"AC008103.1",0,0,0,0,1
"AC008132.1",0,0,0,0,1
"AC008132.12",0,0,0.29097,0.29097,0.774611338760777
"AC008132.13",0,0,0,0,1
"AC008132.14",0,0,0,0,1
"AC008147.1",0,0,0,0,1
"AC008147.2",0,0,0,0,1
"AC008155.1",0,0,0,0,1
"AC008155.2",0,0,0,0,1
"AC008163.6",0,0,0,0,1
"AC008171.1",0,0,0,0,1
"AC008173.1",0,0,0,0,1
"AC008264.4",1.47292,1.47292,0,0,2.47292
"AC008265.2",0,0,0,0,1
"AC008268.2",0,0,0,0,1
"AC008271.1",0,0,0,0,1
"AC008279.1",0,0,0,0,1
"AC008280.1",0,0,0,0,1
"AC008280.3",0,0,0.60724,0.60724,0.62218461461885
"AC008394.1",0,0,0,0,1
"AC008427.2",0,0,0,0,1
"AC008537.1",0,0,0,0,1
"AC008537.2",2.15751,2.15751,0.12651,0.12651,2.80291342287241
"AC008555.1",0,0,0,0,1
"AC008555.2",0,0,0,0,1
"AC008565.1",0,0,0,0,1
"AC008592.3",0,0,1.68255,1.68255,0.372779631320945
"AC008676.1",0.51863,0.51863,0,0,1.51863
"AC008686.1",0,0,0,0,1
"AC008687.1",0.02075,0.02075,0,0,1.02075
"AC008694.2",0,0,0,0,1
"AC008731.1",10.64234,10.64234,3.84584,3.84584,2.40254321232232
"AC008734.1",0,0,0,0,1
"AC008734.2",0,0,0,0,1
"AC008738.1",10.64234,10.64234,0.7464,0.7464,6.66647961520843
"AC008746.10",0,0,0,0,1
"AC008746.5",6.51403,6.51403,6.16093,6.16093,1.0493092377666
"AC008746.9",0,0,0,0,1
"AC008753.3",0,0,0,0,1
"AC008834.2",0,0,0,0,1
"AC008850.3",0,0,0.43013,0.43013,0.699237132288673
"AC008865.1",14.87439,14.87439,87.80905,87.80905,0.178747436212863
"AC008984.5",0,0,0,0,1
"AC008984.6",0,0,0,0,1
"AC008984.7",0,0,0,0,1
"AC008993.5",8.81676,8.81676,12.70138,12.70138,0.716479653874281
"AC009041.1",0,0,0,0,1
"AC009061.1",0.2282,0.2282,0.24036,0.24036,0.990196394595118
"AC009065.1",103.12492,103.12492,8.34951,8.34951,11.1369387272702
"AC009093.1",1.20323,1.20323,0.32892,0.32892,1.65791018270475
"AC009107.1",5.35229,5.35229,0,0,6.35229
"AC009113.1",0.78832,0.78832,0.75905,0.75905,1.01663966345471
"AC009120.3",9.27315,9.27315,6.56575,6.56575,1.35784951921488
"AC009120.8",0,0,0,0,1
"AC009133.19",4.2113,4.2113,0,0,5.2113
"AC009161.1",0,0,0,0,1
"AC009166.3",0,0,0,0,1
"AC009223.1",0,0,0,0,1
"AC009229.4",0.43565,0.43565,0,0,1.43565
"AC009234.1",0,0,0,0,1
"AC009237.1",0.26969,0.26969,0.58194,0.58194,0.802615775566709
"AC009237.10",0,0,0,0,1
"AC009237.11",0,0,0.39217,0.39217,0.718303080801914
"AC009237.13",0,0,0,0,1
"AC009237.14",0,0,0,0,1
"AC009237.16",0,0,0,0,1
"AC009237.17",0,0,0,0,1
"AC009237.2",0,0,0,0,1
"AC009237.4",0,0,0,0,1
"AC009237.5",0,0,0,0,1
"AC009237.6",0,0,0,0,1
"AC009237.8",3.73416,3.73416,0,0,4.73416
"AC009237.9",0.58087,0.58087,0.10121,0.10121,1.43557541250079
"AC009238.6",0,0,0,0,1
"AC009238.7",0,0,0,0,1
"AC009238.8",0,0,0.45543,0.45543,0.68708216815649
"AC009245.3",0.35267,0.35267,0.24036,0.24036,1.09054629301171
"AC009263.2",0,0,0,0,1
"AC009274.6",0,0,0,0,1
"AC009294.1",0,0,0,0,1
"AC009299.4",0.4564,0.4564,0.15181,0.15181,1.2644446566708
"AC009299.5",0,0,0,0,1
"AC009302.2",0,0,0,0,1
"AC009302.4",0,0,0,0,1
"AC009303.3",1.53515,1.53515,0,0,2.53515
"AC009310.1",0,0,0,0,1
"AC009313.2",0,0,0,0,1
"AC009336.1",0.14522,0.14522,0,0,1.14522
"AC009362.2",0,0,0,0,1
"AC009365.3",0,0,0,0,1
"AC009403.2",30.01846,30.01846,5.19947,5.19947,5.00340512979335
"AC009413.2",0,0,0,0,1
"AC009414.1",0,0,0,0,1
"AC009469.1",34.41647,34.41647,421.53656,421.53656,0.083818711450673
"AC009474.1",0,0,0,0,1
"AC009474.2",0,0,0,0,1
"AC009476.1",0,0,0,0,1
"AC009477.7",0,0,0,0,1
"AC009480.4",0,0,0,0,1
"AC009487.6",0.04149,0.04149,0.0506,0.0506,0.991328764515515
"AC009487.7",0,0,0,0,1
"AC009494.3",0,0,0,0,1
"AC009498.2",0,0,0,0,1
"AC009500.2",0,0,0,0,1
"AC009502.1",0,0,0,0,1
"AC009502.2",0,0,0,0,1
"AC009506.2",0,0,0,0,1
"AC009517.2",0,0,0,0,1
"AC009518.2",0,0,0,0,1
"AC009518.3",0,0,0,0,1
"AC009541.1",0,0,0,0,1
"AC009784.4",0,0,0,0,1
"AC009892.10",7.34384,7.34384,0,0,8.34384
"AC009892.2",0,0,0,0,1
"AC009892.5",0,0,0,0,1
"AC009892.9",0,0,0,0,1
"AC009945.3",0,0,0,0,1
"AC009945.4",0,0,0,0,1
"AC009947.2",0,0,0,0,1
"AC009947.3",0,0,0,0,1
"AC009947.5",0,0,0,0,1
"AC009948.7",2.28198,2.28198,0.45543,0.45543,2.25498993424624
"AC009951.1",0.08298,0.08298,0.08856,0.08856,0.994873961931359
"AC009951.2",4.39801,4.39801,0,0,5.39801
"AC009960.1",0,0,0,0,1
"AC009960.2",0,0,0,0,1
"AC009960.3",0,0,0,0,1
"AC009960.4",0,0,0,0,1
"AC009960.5",0,0,0,0,1
"AC009960.6",0,0,0,0,1
"AC009960.7",0,0,0,0,1
"AC009961.2",0.41491,0.41491,0.41748,0.41748,0.998186923272286
"AC009961.5",0,0,0,0,1
"AC009963.3",323.91723,323.91723,30.41247,30.41247,10.3435747013845
"AC009963.4",0,0,0,0,1
"AC009963.5",0,0,0,0,1
"AC009963.6",0,0,0,0,1
"AC009965.1",0,0,0,0,1
"AC009967.3",0.78832,0.78832,0.12651,0.12651,1.5874870174255
"AC009967.6",0.2282,0.2282,0,0,1.2282
"AC009969.1",0,0,0,0,1
"AC009974.11",0,0,0,0,1
"AC010086.1",0,0,0,0,1
"AC010086.4",0,0,0,0,1
"AC010086.5",0,0,0,0,1
"AC010091.4",0,0,0,0,1
"AC010095.6",0,0,0,0,1
"AC010095.7",0,0,0,0,1
"AC010132.11",0,0,2.17593,2.17593,0.314868400751906
"AC010138.3",0,0,0,0,1
"AC010141.1",0,0,0,0,1
"AC010141.4",0,0,0,0,1
"AC010141.6",0,0,0,0,1
"AC010141.8",0,0,0,0,1
"AC010146.1",0,0,0,0,1
"AC010150.1",0.78832,0.78832,0,0,1.78832
"AC010153.3",0,0,0,0,1
"AC010154.2",0,0,0,0,1
"AC010170.1",0,0,0,0,1
"AC010240.2",0,0,0.0759,0.0759,0.929454410261177
"AC010240.3",0,0,0,0,1
"AC010243.1",0,0,0,0,1
"AC010296.1",0.66385,0.66385,0,0,1.66385
"AC010325.1",3.15329,3.15329,0,0,4.15329
"AC010335.1",0.08298,0.08298,1.60665,1.60665,0.415468129591621
"AC010336.1",38.12988,38.12988,0,0,39.12988
"AC010336.2",0.10373,0.10373,0.11386,0.11386,0.990905499793511
"AC010423.1",0,0,0,0,1
"AC010468.1",0.39416,0.39416,0.37952,0.37952,1.01061238691719
"AC010468.3",0,0,0,0,1
"AC010487.1",0,0,103.52131,103.52131,0.0095674269677638
"AC010492.2",0,0,0.22771,0.22771,0.814524602715625
"AC010492.4",0,0,0,0,1
"AC010492.5",0,0,0,0,1
"AC010507.5",28.5248,28.5248,0.06325,0.06325,27.7684458029626
"AC010518.3",0,0,0,0,1
"AC010525.1",0,0,0,0,1
"AC010525.5",0,0,4.60488,4.60488,0.17841595181342
"AC010536.1",2.199,2.199,0.72109,0.72109,1.85870582014886
"AC010536.2",0.78832,0.78832,0.03795,0.03795,1.72293463076256
"AC010547.9",0,0,0.30362,0.30362,0.767094705512343
"AC010606.1",0,0,0,0,1
"AC010615.1",0,0,0,0,1
"AC010620.1",15.7042,15.7042,3.55487,3.55487,3.66732749782101
"AC010642.1",0.35267,0.35267,0.64519,0.64519,0.822196828329859
"AC010677.5",0,0,0,0,1
"AC010731.6",0,0,0,0,1
"AC010733.5",0,0,1.08797,1.08797,0.478934084301977
"AC010733.7",0,0,0,0,1
"AC010740.1",0,0,0,0,1
"AC010746.4",0,0,0,0,1
"AC010747.2",0,0,0,0,1
"AC010872.2",0,0,0,0,1
"AC010878.3",0,0,0,0,1
"AC010886.2",0,0,0,0,1
"AC010894.4",0,0,0,0,1
"AC010900.2",0.35267,0.35267,0.18976,0.18976,1.13692677514793
"AC010904.1",0,0,0,0,1
"AC010967.1",0,0,0,0,1
"AC010975.2",0,0,0,0,1
"AC010980.2",19.89475,19.89475,1.17652,1.17652,9.60007259294654
"AC010984.3",3.54745,3.54745,0,0,4.54745
"AC010984.4",0,0,0,0,1
"AC010997.1",1.68037,1.68037,0,0,2.68037
"AC011225.1",0,0,0,0,1
"AC011233.2",0,0,0,0,1
"AC011239.1",0,0,0,0,1
"AC011242.5",0,0,0,0,1
"AC011242.6",0.60161,0.60161,2.66931,2.66931,0.436488059062876
"AC011290.5",2.90434,2.90434,3.66873,3.66873,0.836274532902952
"AC011294.3",0,0,0,0,1
"AC011298.2",0.14522,0.14522,0,0,1.14522
"AC011322.1",3.21552,3.21552,0,0,4.21552
"AC011330.5",0.08298,0.08298,0,0,1.08298
"AC011330.6",0,0,0,0,1
"AC011366.3",0,0,0,0,1
"AC011385.1",0.18671,0.18671,0.41748,0.41748,0.837196997488501
"AC011385.2",8.8375,8.8375,0,0,9.8375
"AC011406.2",0,0,0,0,1
"AC011431.1",0,0,0,0,1
"AC011443.1",4.16981,4.16981,0,0,5.16981
"AC011450.1",0.70534,0.70534,1.44219,1.44219,0.69828309836663
"AC011450.2",0,0,0,0,1
"AC011467.1",0,0,0,0,1
"AC011475.1",0,0,0,0,1
"AC011483.1",0,0,0,0,1
"AC011484.1",12.88284,12.88284,0.31627,0.31627,10.5471065966709
"AC011491.1",0,0,0,0,1
"AC011497.1",1.41068,1.41068,0.06325,0.06325,2.26727486480132
"AC011498.1",0.26969,0.26969,0.0506,0.0506,1.20853797829812
"AC011500.1",0,0,0,0,1
"AC011515.2",0,0,0,0,1
"AC011537.1",0.72609,0.72609,0,0,1.72609
"AC011551.1",0,0,0,0,1
"AC011718.1",0.29043,0.29043,0,0,1.29043
"AC011737.2",0,0,0,0,1
"AC011742.3",0,0,0,0,1
"AC011742.5",0,0,0,0,1
"AC011753.6",0,0,0,0,1
"AC011753.7",0,0,0,0,1
"AC011816.1",0,0,0,0,1
"AC011816.3",0,0,0.22771,0.22771,0.814524602715625
"AC011897.1",2.82136,2.82136,0.69579,0.69579,2.2534393999257
"AC011933.1",0,0,0,0,1
"AC011933.2",0,0,0,0,1
"AC011997.1",0.85056,0.85056,0,0,1.85056
"AC011998.2",0,0,0,0,1
"AC011998.4",0,0,0,0,1
"AC011999.1",0,0,0,0,1
"AC012005.2",0,0,0,0,1
"AC012065.5",0,0,0,0,1
"AC012066.1",0.4564,0.4564,0.15181,0.15181,1.2644446566708
"AC012074.1",7.11564,7.11564,0,0,8.11564
"AC012075.1",0,0,0,0,1
"AC012078.2",0,0,0,0,1
"AC012123.1",0,0,0,0,1
"AC012215.1",0.02075,0.02075,0,0,1.02075
"AC012306.2",0,0,0,0,1
"AC012313.1",17.675,17.675,6.4772,6.4772,2.49759268175253
"AC012314.19",0,0,0,0,1
"AC012314.2",0,0,0,0,1
"AC012314.21",0,0,0,0,1
"AC012318.1",6.51403,6.51403,5.17417,5.17417,1.21701054554701
"AC012354.8",0,0,0,0,1
"AC012358.4",1.90857,1.90857,0.26567,0.26567,2.29804767435429
"AC012362.3",0,0,0,0,1
"AC012363.10",0,0,0,0,1
"AC012363.7",0.51863,0.51863,0.34157,0.34157,1.13197969543147
"AC012363.8",0,0,0.68314,0.68314,0.59412764238269
"AC012365.3",0,0,0,0,1
"AC012379.1",5.7257,5.7257,0.70844,0.70844,3.93674931516471
"AC012414.1",0,0,0,0,1
"AC012454.4",1.72186,1.72186,0,0,2.72186
"AC012493.1",0,0,0,0,1
"AC012497.2",0,0,0,0,1
"AC012501.1",0,0,0,0,1
"AC012501.3",0,0,0,0,1
"AC012512.1",0,0,0,0,1
"AC012513.4",0,0,0.08856,0.08856,0.918644815168663
"AC012615.1",27.1971,27.1971,3.39041,3.39041,6.4224297958505
"AC012671.2",0,0,0,0,1
"AC013262.1",0,0,0,0,1
"AC013267.1",0,0,0,0,1
"AC013268.2",0,0,0,0,1
"AC013268.3",0,0,0,0,1
"AC013268.4",0,0,0,0,1
"AC013269.1",0,0,0,0,1
"AC013269.5",0,0,0,0,1
"AC013399.3",0,0,0,0,1
"AC013401.4",0,0,0,0,1
"AC013403.13",0,0,0,0,1
"AC013404.1",0,0,0,0,1
"AC013409.1",0,0,0,0,1
"AC013410.1",0,0,0,0,1
"AC013410.2",0,0,0,0,1
"AC013429.4",0,0,0,0,1
"AC013429.5",0,0,0.13916,0.13916,0.877839811791144
"AC013437.2",0,0,0,0,1
"AC013437.4",0,0,0,0,1
"AC013437.6",0,0,0,0,1
"AC013437.7",0,0,0,0,1
"AC013439.4",0,0,0,0,1
"AC013442.1",0,0,0,0,1
"AC013444.1",0,0,0,0,1
"AC013461.1",9.97849,9.97849,343.64572,343.64572,0.0318544214041016
"AC013467.1",0,0,0,0,1
"AC013468.1",0,0,0,0,1
"AC013470.6",0,0,0,0,1
"AC013470.8",0,0,0,0,1
"AC013474.4",0,0,0,0,1
"AC013717.3",0.85056,0.85056,0,0,1.85056
"AC013718.1",0,0,0,0,1
"AC013733.5",0,0,0,0,1
"AC013734.2",0,0,0,0,1
"AC013791.2",0,0,0,0,1
"AC015688.3",6.11987,6.11987,0,0,7.11987
"AC015691.7",0.31118,0.31118,0,0,1.31118
"AC015726.1",1.28621,1.28621,0,0,2.28621
"AC015804.1",0,0,0,0,1
"AC015815.1",0,0,0,0,1
"AC015815.2",0,0,0,0,1
"AC015815.3",0,0,0,0,1
"AC015815.4",0,0,0,0,1
"AC015815.5",0,0,0,0,1
"AC015815.6",0,0,0,0,1
"AC015815.7",0,0,0,0,1
"AC015815.8",0,0,0,0,1
"AC015818.3",0,0,0,0,1
"AC015818.5",0,0,0,0,1
"AC015818.6",0,0,0,0,1
"AC015849.14",0,0,0,0,1
"AC015849.15",0.04149,0.04149,0,0,1.04149
"AC015871.1",0,0,0,0,1
"AC015871.2",2.36497,2.36497,1.35363,1.35363,1.42969370716723
"AC015922.5",0,0,0.20241,0.20241,0.831663076654386
"AC015922.7",13.29774,13.29774,11.68932,11.68932,1.12675383708504
"AC015977.5",0,0,0,0,1
"AC015987.2",52.52712,52.52712,106.40569,106.40569,0.498363913494713
"AC015989.1",0,0,0,0,1
"AC016251.1",0,0,0,0,1
"AC016292.3",0,0,0,0,1
"AC016405.1",0,0,0,0,1
"AC016561.1",0,0,0,0,1
"AC016586.1",0.12447,0.12447,0.08856,0.08856,1.03298853531271
"AC016626.1",0,0,0,0,1
"AC016629.2",19.62506,19.62506,4.71874,4.71874,3.60657417543025
"AC016691.2",0,0,0,0,1
"AC016694.2",0,0,0,0,1
"AC016696.1",0,0,0,0,1
"AC016697.1",0,0,0,0,1
"AC016697.2",0,0,0,0,1
"AC016697.6",0,0,0.25302,0.25302,0.798071858390129
"AC016700.4",0,0,0,0,1
"AC016700.6",0,0,0,0,1
"AC016708.2",4.2113,4.2113,0,0,5.2113
"AC016712.1",0.33192,0.33192,0.11386,0.11386,1.1957696658467
"AC016712.2",4.00384,4.00384,0,0,5.00384
"AC016716.1",0,0,0,0,1
"AC016717.1",5.60123,5.60123,0,0,6.60123
"AC016722.1",0.49789,0.49789,0.25302,0.25302,1.19542385596399
"AC016722.2",8.33961,8.33961,1.11327,1.11327,4.41950626280598
"AC016724.6",0,0,0,0,1
"AC016727.3",0,0,0,0,1
"AC016732.2",0,0,0,0,1
"AC016734.1",0,0,0,0,1
"AC016734.2",0,0,0.15181,0.15181,0.868198748057405
"AC016734.3",0,0,0.13916,0.13916,0.877839811791144
"AC016737.1",0,0,0,0,1
"AC016739.1",0,0,0,0,1
"AC016739.2",6.74222,6.74222,0,0,7.74222
"AC016745.1",0,0,0,0,1
"AC016745.2",0,0,0,0,1
"AC016753.7",0,0,0.36687,0.36687,0.731598469496002
"AC016757.1",0,0,0,0,1
"AC016757.3",15.28929,15.28929,0.11386,0.11386,14.6241807767583
"AC016772.4",0,0,0,0,1
"AC016773.1",0.24894,0.24894,0.10121,0.10121,1.13415243232444
"AC016831.3",0,0,0,0,1
"AC016831.5",0,0,0,0,1
"AC016831.6",0,0,0,0,1
"AC016831.7",0,0,0.45543,0.45543,0.68708216815649
"AC016894.1",0,0,0,0,1
"AC016906.1",0,0,0,0,1
"AC016907.2",0,0,0,0,1
"AC016908.1",0,0,0,0,1
"AC016908.2",0,0,0,0,1
"AC016909.2",0,0,0,0,1
"AC017019.1",0,0,0,0,1
"AC017028.1",0,0,0,0,1
"AC017035.1",0,0,0.10121,0.10121,0.908092007882239
"AC017035.2",0,0,0,0,1
"AC017040.1",0,0,0,0,1
"AC017071.1",0.72609,0.72609,0.22771,0.22771,1.40594277150141
"AC017078.1",0,0,0,0,1
"AC017079.3",2.15751,2.15751,0,0,3.15751
"AC017079.4",0,0,0.26567,0.26567,0.790095364510496
"AC017080.1",0,0,0,0,1
"AC017081.2",0,0,0,0,1
"AC017081.3",0.29043,0.29043,0,0,1.29043
"AC017083.2",0.80907,0.80907,0,0,1.80907
"AC017104.2",2.51018,2.51018,0,0,3.51018
"AC017104.4",0,0,0,0,1
"AC018442.1",0,0,0,0,1
"AC018462.3",0,0,0.25302,0.25302,0.798071858390129
"AC018463.4",0,0,0,0,1
"AC018463.5",0,0,0,0,1
"AC018470.3",0,0,0,0,1
"AC018633.4",2.55167,2.55167,2.37835,2.37835,1.05130315094647
"AC018634.9",0,0,0,0,1
"AC018638.1",77.42149,77.42149,0,0,78.42149
"AC018641.7",0,0,0,0,1
"AC018648.5",1.63888,1.63888,0.7717,0.7717,1.48946209854942
"AC018693.5",0,0,0,0,1
"AC018696.1",0,0,0,0,1
"AC018696.2",0,0,0,0,1
"AC018696.3",0,0,0,0,1
"AC018696.4",0,0,0,0,1
"AC018696.5",0,0,0,0,1
"AC018696.6",0,0,0,0,1
"AC018696.7",10.76681,10.76681,0,0,11.76681
"AC018712.2",0.49789,0.49789,0,0,1.49789
"AC018717.2",0,0,0,0,1
"AC018720.10",2.92509,2.92509,1.53074,1.53074,1.55096533029865
"AC018735.1",0,0,0,0,1
"AC018737.4",0,0,0.18976,0.18976,0.840505648197956
"AC018737.6",0,0,0,0,1
"AC018738.2",0,0,0,0,1
"AC018755.10",0,0,0,0,1
"AC018755.11",7.75875,7.75875,1.6699,1.6699,3.28055357878572
"AC018804.6",0,0,0,0,1
"AC018804.7",2.80062,2.80062,1.11327,1.11327,1.79845452781708
"AC018814.1",0,0,0,0,1
"AC018816.3",8.8375,8.8375,1.80906,1.80906,3.50206118772828
"AC018865.11",0,0,0,0,1
"AC018865.5",0,0,0,0,1
"AC018865.8",3.67192,3.67192,0,0,4.67192
"AC018865.9",0.53938,0.53938,0,0,1.53938
"AC018867.1",0,0,0,0,1
"AC018867.2",0,0,0,0,1
"AC018880.1",0,0,0,0,1
"AC018880.2",0,0,0,0,1
"AC018892.3",0,0,0,0,1
"AC018892.5",0,0,0,0,1
"AC018892.6",0,0,0,0,1
"AC018892.7",0,0,0,0,1
"AC018892.8",0,0,0,0,1
"AC018892.9",0,0,0,0,1
"AC019050.1",0.82981,0.82981,0,0,1.82981
"AC019070.1",0,0,0,0,1
"AC019080.1",0,0,0,0,1
"AC019084.7",0,0,0,0,1
"AC019097.7",0,0,0.44278,0.44278,0.693106364102635
"AC019100.4",0,0,0,0,1
"AC019100.7",0,0,0,0,1
"AC019102.1",0,0,0,0,1
"AC019109.1",0.14522,0.14522,0.0506,0.0506,1.090062821245
"AC019129.1",0,0,0,0,1
"AC019129.2",0,0,0,0,1
"AC019171.4",0,0,0,0,1
"AC019178.1",20.41338,20.41338,0,0,21.41338
"AC019178.2",0,0,0,0,1
"AC019178.3",0,0,0,0,1
"AC019181.3",0,0,0.59459,0.59459,0.627120451025028
"AC019185.2",0,0,0,0,1
"AC019185.3",0,0,0,0,1
"AC019294.1",1.0995,1.0995,0,0,2.0995
"AC019349.4",0,0,0,0,1
"AC020550.7",0,0,0,0,1
"AC020581.4",0,0,0,0,1
"AC020663.1",14.33501,14.33501,20.14004,20.14004,0.725401181833147
"AC020907.1",6.14061,6.14061,0.15181,0.15181,6.19946866236619
"AC020907.2",0.51863,0.51863,1.07532,1.07532,0.731757030241119
"AC020907.3",30.0807,30.0807,0.17711,0.17711,26.4042442932266
"AC020910.2",1.99155,1.99155,1.93557,1.93557,1.01906955037693
"AC020922.1",3.19478,3.19478,0,0,4.19478
"AC020947.2",0.29043,0.29043,0,0,1.29043
"AC020983.5",0,0,0,0,1
"AC021016.7",0,0,0,0,1
"AC021021.1",0,0,0,0,1
"AC021066.1",1.01652,1.01652,0,0,2.01652
"AC021106.1",0,0,0,0,1
"AC021218.2",0,0,0,0,1
"AC021224.1",0.35267,0.35267,0.35422,0.35422,0.998855429693846
"AC021593.1",22.36344,22.36344,7.90674,7.90674,2.6231191210252
"AC021849.1",0,0,0,0,1
"AC021860.1",3.90012,3.90012,0.50603,0.50603,3.25366692562565
"AC021876.4",0,0,0,0,1
"AC022002.5",0,0,0,0,1
"AC022007.4",0,0,3.35246,3.35246,0.229755126985659
"AC022153.1",0,0,0,0,1
"AC022182.2",0.35267,0.35267,0,0,1.35267
"AC022210.2",0,0,0,0,1
"AC022400.1",11.70035,11.70035,0.94881,0.94881,6.51697702700622
"AC022415.1",0.41491,0.41491,2.94763,2.94763,0.358420115360355
"AC022431.1",0,0,2.47955,2.47955,0.2873934847897
"AC022431.2",0,0,0,0,1
"AC022498.1",0,0,0.11386,0.11386,0.897778895013736
"AC022532.1",0.74683,0.74683,0.53133,0.53133,1.14072734159195
"AC022555.1",0,0,0,0,1
"AC022558.1",0,0,0,0,1
"AC022596.2",0.29043,0.29043,0,0,1.29043
"AC022596.6",0.89205,0.89205,0.15181,0.15181,1.64267544126201
"AC022692.1",8.58856,8.58856,63.60811,63.60811,0.148411089567548
"AC022762.1",0,0,0,0,1
"AC022819.2",0,0,0.10121,0.10121,0.908092007882239
"AC023085.1",0,0,0,0,1
"AC023128.2",0,0,0,0,1
"AC023271.1",0,0,0.08856,0.08856,0.918644815168663
"AC023271.2",0,0,0,0,1
"AC023274.4",0,0,0,0,1
"AC023274.6",0,0,0,0,1
"AC023347.2",0,0,0,0,1
"AC023449.2",0,0,0,0,1
"AC023468.1",0.31118,0.31118,0,0,1.31118
"AC023468.2",0,0,0,0,1
"AC023469.1",0,0,0,0,1
"AC023480.1",0,0,0,0,1
"AC023590.1",2.40646,2.40646,0,0,3.40646
"AC023632.1",0,0,0.10121,0.10121,0.908092007882239
"AC023669.2",0,0,0,0,1
"AC023672.1",0,0,0,0,1
"AC023881.1",0,0,0,0,1
"AC024067.1",0,0,0,0,1
"AC024082.3",0,0,0,0,1
"AC024082.4",0,0,0,0,1
"AC024162.2",0,0,0,0,1
"AC024168.1",0,0,0,0,1
"AC024183.3",0,0,0,0,1
"AC024560.3",24.56244,24.56244,66.26477,66.26477,0.380027167267501
"AC024563.1",0,0,0,0,1
"AC024580.1",1.80484,1.80484,0.91086,0.91086,1.46784170478214
"AC024592.12",1.12025,1.12025,0,0,2.12025
"AC024937.2",1.72186,1.72186,0,0,2.72186
"AC024937.4",1.9708,1.9708,0.0759,0.0759,2.7612231620039
"AC024937.6",4.77142,4.77142,0.69579,0.69579,3.40338131490338
"AC024940.1",0,0,0,0,1
"AC025263.3",0,0,0,0,1
"AC025278.1",0,0,0,0,1
"AC025287.1",0,0,0,0,1
"AC025627.4",0,0,0,0,1
"AC025627.7",1.80484,1.80484,0,0,2.80484
"AC025627.9",0.89205,0.89205,0,0,1.89205
"AC025750.5",0,0,0,0,1
"AC025750.6",0,0,0,0,1
"AC025750.7",0,0,0,0,1
"AC026150.6",0.72609,0.72609,0,0,1.72609
"AC026150.9",0.26969,0.26969,0.13916,0.13916,1.1145844306331
"AC026166.1",0,0,0,0,1
"AC026166.2",0,0,0,0,1
"AC026170.2",0,0,0,0,1
"AC026185.1",0,0,0,0,1
"AC026194.2",0,0,0,0,1
"AC026214.2",0,0,0,0,1
"AC026271.5",0,0,2.02412,2.02412,0.330674708675582
"AC026703.1",0.41491,0.41491,76.27154,76.27154,0.0183108813413063
"AC026882.1",0,0,0,0,1
"AC026954.6",0,0,0,0,1
"AC027124.2",0,0,0,0,1
"AC027124.3",0,0,0,0,1
"AC027323.1",1.45217,1.45217,1.39159,1.39159,1.02533042871061
"AC027612.1",0,0,0.08856,0.08856,0.918644815168663
"AC027612.3",0,0,0,0,1
"AC027612.4",0,0,0,0,1
"AC027612.6",13.48445,13.48445,9.42483,9.42483,1.38941834063481
"AC027763.2",33.69038,33.69038,7.17299,7.17299,4.24451516519658
"AC032027.1",0,0,0,0,1
"AC034102.1",73.14795,73.14795,88.80846,88.80846,0.825623220796794
"AC034193.5",4.50173,4.50173,1.36628,1.36628,2.32505451594908
"AC034193.7",0,0,0,0,1
"AC034198.7",0,0,0,0,1
"AC034228.7",0,0,0.43013,0.43013,0.699237132288673
"AC034229.1",0,0,0,0,1
"AC037459.4",38.02615,38.02615,0.11386,0.11386,35.0368538236403
"AC040160.1",0,0,0,0,1
"AC040173.1",14.06532,14.06532,26.71844,26.71844,0.543512549768313
"AC044860.1",0.47714,0.47714,0.32892,0.32892,1.11153417812961
"AC046143.6",0,0,0,0,1
"AC048382.4",0,0,0,0,1
"AC051642.1",1.26546,1.26546,11.47426,11.47426,0.181610772903563
"AC053503.2",0,0,0,0,1
"AC055811.1",1.05801,1.05801,0,0,2.05801
"AC055811.5",0.33192,0.33192,0,0,1.33192
"AC055876.1",0,0,0,0,1
"AC058791.1",6.20285,6.20285,1.79641,1.79641,2.57574890663386
"AC058791.2",205.23333,205.23333,64.54427,64.54427,3.14647382601103
"AC060834.2",0,0,0,0,1
"AC061975.1",376.52733,376.52733,0,0,377.52733
"AC061975.2",0,0,0,0,1
"AC061975.3",0,0,0,0,1
"AC061975.4",0,0,0,0,1
"AC061975.5",0,0,0,0,1
"AC061975.6",0,0,0,0,1
"AC061975.7",0,0,0,0,1
"AC061975.9",0,0,0,0,1
"AC062016.1",0,0,0,0,1
"AC062016.2",0,0,0,0,1
