"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","FoldChange"
"ACTR1B",82.74638,66.76198,96.67919,82.0625166666667,30.556702,30.517172,34.362579,31.812151,1047,814,792,2.53145600441332
"ACTR2",77.5944,65.71192,67.97038,70.4255666666667,96.131777,93.793262,100.811332,96.9121236666667,5682,4350,4406,0.729486441432205
"ACTR3",66.84317,54.07831,32.35749,51.09299,61.541822,74.758475,82.615188,72.9718283333333,1929,1669,1860,0.704227422435167
"ACTR3B",70.88524,60.59976,35.35072,55.6119066666667,12.200305,11.066625,8.231572,10.4995006666667,240,204,198,4.92298825033041
"ACTR3BP2",0,0,0,0,0,0,0,0,0,0,0,1
"ACTR3C",3.4457,3.09493,1.24536,2.59533,0.478798,0.028455,0.143524,0.216925666666667,7,2,9,2.95443682262707
"ACTR3P2",0,0,0,0,0,0,0,0,0,0,0,1
"ACTR5",7.00735,4.94636,5.72428,5.89266333333333,2.300345,2.272068,2.6564,2.40960433333333,103,77,79,2.02154345768175
"ACTR6",22.91056,19.42619,15.0317,19.1228166666667,26.189179,23.847515,19.715424,23.250706,497,369,392,0.829782715054426
"ACTR6P1",0,0,0,0,0,0,0,0,0,0,0,1
"ACTR8",18.55374,15.06013,11.47041,15.0280933333333,26.624084,28.334546,22.577852,25.845494,586,511,414,0.597049669986827
"ACTRT1",0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT2",0,0.22107,0,0.07369,0,0,0,0,0,0,0,1.07369
"ACTRT3",1.09335,0.69083,2.84029,1.54149,0.786164,0.893232,0.943422,0.874272666666667,22,19,18,1.35598733588745
"ACVR1",20.72387,14.34167,7.86543,14.3103233333333,7.530875,6.531985,5.489665,6.51750833333333,334,179,196,2.03662206338315
"ACVR1B",22.71177,19.23276,27.72562,23.2233833333333,35.019207,49.193225,49.103909,44.4387803333333,1431,1584,1379,0.533099329595415
"ACVR1C",1.87194,0.4145,0.61176,0.966066666666667,0.202768,0.064909,0.072133,0.11327,22,3,2,1.76602860641773
"ACVR2A",7.15644,6.13459,6.68561,6.65888,16.001132,14.786883,12.909514,14.565843,1121,784,770,0.492031173640901
"ACVR2B",0.71233,0.63557,0.50251,0.616803333333333,4.136669,3.378978,3.850929,3.78885866666667,910,569,582,0.337617675916655
"ACVRL1",30.6965,35.06662,9.85363,25.2055833333333,1.158399,0.437574,0.500078,0.698683666666667,37,18,23,15.4269943530785
"ACY1",21.70125,22.05135,19.77281,21.1751366666667,16.513926,11.864692,15.383214,14.5872773333333,136,84,80,1.4226433643575
"ACY3",3.59479,5.22269,3.60499,4.14082333333333,0,0,0,0,0,0,0,5.14082333333333
"ACYP1",28.46012,29.12547,44.26487,33.9501533333333,23.726514,23.728152,24.186164,23.8802766666667,153,116,104,1.40473330749404
"ACYP2",276.00348,372.55176,479.90019,376.15181,13.526342,21.437315,22.138132,19.0339296666667,163,188,173,18.8256530932881
"ADA",7.9516,7.84785,7.82173,7.87372666666667,2.752245,0.680643,2.280619,1.90450233333333,55,11,27,3.05516251952285
"ADAD1",0,0,0,0,0,0,0,0,0,0,0,1
"ADAD2",1.87194,1.43693,0.96133,1.4234,0,0.231674,0.001766,0.0778133333333333,0,1,0,2.24844128853481
"ADAL",17.52666,9.11898,13.39307,13.3462366666667,12.105016,15.600091,15.33191,14.3456723333333,307,321,294,0.934871822820319
"ADAM10",21.23741,19.75779,11.42672,17.4739733333333,70.311374,70.683677,76.336447,72.4438326666667,1888,1354,1326,0.251538797235427
"ADAM11",12.93792,7.79258,39.74225,20.1575833333333,21.676701,61.251494,63.202393,48.710196,1266,2768,2775,0.425618586040846
"ADAM12",2.89902,4.17262,1.76972,2.94712,253.498386,167.661955,151.796176,190.985505666667,20837,10523,10029,0.020559468728088
"ADAM15",165.77438,142.67058,170.98561,159.81019,30.979275,23.526472,41.074168,31.8599716666667,498,372,446,4.89380184594397
"ADAM17",12.24216,12.10337,18.09048,14.1453366666667,14.349408,16.247264,14.244751,14.947141,856,534,597,0.949721123470763
"ADAM18",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM19",2.30265,1.38166,4.47892,2.72107666666667,16.94927,22.701045,23.52762,21.0593116666667,1960,1980,1753,0.168685076075583
"ADAM1B",0.5798,1.1606,0.41512,0.718506666666667,0.523533,0.419067,0.421079,0.454559666666667,18,11,10,1.1814617894671
"ADAM2",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM20",0.11596,0,0.08739,0.0677833333333333,0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,0.992643834737747
"ADAM20P3",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM21",0.79516,0.1658,0.24033,0.40043,0.188727,0.221899,0.309121,0.239915666666667,9,8,10,1.12945584740037
"ADAM21P1",0.61294,0.27633,0.30588,0.398383333333333,0.012879,0,0,0.004293,0,0,0,1.39240573551079
"ADAM22",11.67892,15.08777,11.75444,12.8403766666667,13.135,11.196035,9.8092,11.3800783333333,1606,1240,1028,1.11795550028157
"ADAM23",66.1971,41.50517,40.09182,49.2646966666667,48.84821,52.745915,47.205046,49.5997236666667,2519,1761,1594,0.993378876884644
"ADAM24P",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM28",13.13671,4.58712,6.24864,7.99082333333333,1.502507,0.416905,0.03323,0.650880666666667,52,9,3,5.44607706351479
"ADAM29",0.19879,0.4145,0.15294,0.25541,0.184234,0.673702,0.264276,0.374070666666667,8,7,9,0.91364296644617
"ADAM30",0,0.11053,0,0.0368433333333333,0,0,0,0,0,0,0,1.03684333333333
"ADAM32",3.56166,2.76333,7.29737,4.54078666666667,0.985926,0.562709,0.705876,0.751503666666667,77,43,33,3.16344565650353
"ADAM33",12.52378,18.43139,13.17459,14.70992,1.225579,0.212729,0.396698,0.611668666666667,54,8,12,9.74761148176445
"ADAM3A",0.34788,1.79616,0.78654,0.97686,0.341385,0,0.42368,0.255021666666667,6,0,5,1.57516005699769
"ADAM3B",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM5",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM6",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM7",0.06626,0,0,0.0220866666666667,0.297177,0.021595,0.063257,0.127343,18,1,2,0.906633266598246
"ADAM8",15.12461,6.88068,5.57134,9.19221,5.896302,4.237317,5.824988,5.31953566666667,93,66,47,1.61280994959176
"ADAM9",14.44541,11.79941,14.33255,13.52579,31.044422,15.040139,19.545192,21.8765843333333,1575,713,795,0.634963235260369
"ADAMDEC1",0,0.0829,0.10924,0.0640466666666667,0,0,0,0,0,0,0,1.06404666666667
"ADAMTS1",13.58399,6.18985,13.98298,11.2522733333333,53.416922,36.50485,34.398098,41.4399566666667,2281,1139,1236,0.288696650412854
"ADAMTS10",7.98474,9.89271,21.2585,13.0453166666667,30.984806,32.271974,30.357747,31.2048423333333,529,437,369,0.436124372890632
"ADAMTS12",4.53904,1.21586,1.13612,2.29700666666667,3.104435,1.18569,1.477975,1.9227,449,149,114,1.12806879483583
"ADAMTS13",12.95449,16.49706,14.96616,14.8059033333333,8.251614,7.895253,8.511647,8.21950466666667,354,284,270,1.71439832233937
"ADAMTS14",3.28004,1.29876,1.9882,2.189,1.91118,0.569069,0.357461,0.945903333333333,195,44,24,1.63882755395523
"ADAMTS15",0.0994,0.35923,0.6336,0.364076666666667,3.856279,2.752015,3.081575,3.22995633333333,417,225,219,0.322480082339699
"ADAMTS16",0.21536,0.11053,0.61176,0.31255,38.568071,1.033011,1.581908,13.7276633333333,238,65,86,0.0891214016978027
"ADAMTS17",5.01945,14.14823,12.3662,10.5112933333333,0.604486,0.821092,0.902747,0.776108333333333,37,26,26,6.48118874130238
"ADAMTS18",1.37496,0.69083,0.65545,0.90708,0.836196,0.34132,0.027707,0.401741,21,6,2,1.36050811098484
"ADAMTS19",6.75886,4.44896,2.7092,4.63900666666667,0.691824,0.172356,0.296478,0.386886,17,12,6,4.06594822261287
"ADAMTS2",1.65658,2.90149,7.55955,4.03920666666667,1.05629,1.019052,1.068975,1.04810566666667,93,20,17,2.46042318454598
"ADAMTS20",0,0,0,0,1.283844,0.25905,0.359154,0.634016,110,21,25,0.611989111489728
"ADAMTS3",3.67762,2.73569,1.85711,2.75680666666667,6.587764,4.025588,2.784121,4.46582433333333,750,346,213,0.6873266386839
"ADAMTS4",13.10358,4.44896,8.8923,8.81494666666667,25.829682,6.699742,10.583665,14.3710296666667,847,236,217,0.63853540585841
"ADAMTS5",0.11596,0.13817,0.19664,0.150256666666667,2.810816,3.243508,4.167592,3.40730533333333,494,438,505,0.260988649451411
"ADAMTS6",0.81173,0.5803,0.83024,0.740756666666667,1.385549,0.272905,0.54382,0.734091333333333,98,28,26,1.00384370373417
"ADAMTS7",1.02708,2.01723,3.40835,2.15088666666667,30.711528,21.35642,27.594435,26.5541276666667,2499,1418,1547,0.114352619135115
"ADAMTS8",8.99525,9.03608,8.34609,8.79247333333333,1.292831,3.322689,5.300198,3.30523933333333,79,144,195,2.27454795776743
"ADAMTS9",5.61582,3.23309,3.88902,4.24597666666667,11.33945,7.446555,7.577687,8.78789733333333,1039,380,389,0.535965640832903
"ADAMTSL1",1.27557,0.88426,2.42517,1.52833333333333,5.919842,5.793045,6.199496,5.97079433333333,392,254,315,0.362703762646275
"ADAMTSL2",16.7812,10.74934,12.2788,13.26978,0.70847,0.709747,0.641205,0.686474,50,37,29,8.46131040265074
"ADAMTSL3",10.83406,7.10175,6.8604,8.26540333333333,1.068124,0.941684,1.198236,1.069348,69,31,31,4.4774505464201
"ADAMTSL4",5.01945,6.07932,1.26721,4.12199333333333,1.307851,0.581012,0.686961,0.858608,61,25,23,2.75582227846503
"ADAMTSL5",4.05863,5.16742,6.2268,5.15095,5.943779,4.096958,2.883372,4.30803633333333,62,23,23,1.15879952843829
"ADAP1",135.57485,116.91637,120.64689,124.37937,34.213031,38.13869,48.991537,40.4477526666667,519,451,555,3.02499802602888
"ADAP2",6.97422,6.07932,4.93774,5.99709333333333,1.058876,0.353861,4.97029,2.12767566666667,7,3,13,2.23715438525329
"ADAR",103.02297,85.91184,100.5682,96.5010033333333,105.908597,112.956385,96.851585,105.238855666667,5486,4023,3650,0.917752763068636
"ADARB1",17.26161,16.7734,16.05858,16.6978633333333,68.1759,68.438509,91.97377,76.1960596666667,1634,1218,1112,0.229258635865002
"ADARB2",27.97971,22.38295,18.57114,22.9779333333333,1.417302,0.902524,0.536378,0.952068,56,24,10,12.2833494188386
"ADAT1",23.15905,21.52632,29.91046,24.8652766666667,38.849966,55.207581,52.832268,48.9632716666667,508,481,421,0.517685808071749
"ADAT2",5.16854,2.54226,5.11253,4.27444333333333,3.889025,2.159954,2.429168,2.826049,236,114,122,1.3785613653493
"ADAT3",1.42466,1.4922,2.42517,1.78067666666667,0.789433,1.103201,1.650664,1.18109933333333,15,14,18,1.27489684865339
"ADCK1",13.93187,9.28478,12.82501,12.0138866666667,6.371801,4.972601,7.045702,6.13003466666667,158,98,124,1.82522067213885
"ADCK2",22.14853,18.37613,17.87199,19.46555,11.198469,11.32432,12.399282,11.6406903333333,275,218,192,1.61902154552688
"ADCK5",11.61265,9.42295,24.90718,15.31426,7.056568,12.014195,5.892048,8.320937,112,122,102,1.75028111444161
"ADCY1",10.00577,13.98244,27.22311,17.07044,8.094792,11.432533,9.663837,9.73038733333333,1872,2052,1484,1.68404358935536
"ADCY10",0.69577,0.85663,0.15294,0.568446666666667,0.112042,0.05848,0.015777,0.0620996666666667,4,2,1,1.47674151107602
"ADCY10P1",2.70023,2.62516,2.0319,2.45243,2.283359,2.212481,2.87769,2.45784333333333,115,65,74,0.998434476981317
"ADCY2",383.03539,425.58001,759.84379,522.81973,12.940722,10.140875,15.029355,12.7036506666667,374,286,287,38.2248309404268
"ADCY3",177.73491,174.06197,95.73971,149.178863333333,14.158841,11.038002,13.410534,12.8691256666667,322,189,174,10.8282862916353
"ADCY4",22.76147,22.43822,10.77126,18.6569833333333,0.882454,0.117475,0.194074,0.398001,22,5,5,14.0607791649171
"ADCY5",207.80191,157.17805,57.5487,140.842886666667,15.25583,30.492998,24.515758,23.4215286666667,870,987,926,5.80810843590927
"ADCY6",20.06123,18.87352,16.69218,18.54231,72.815918,48.329999,61.034132,60.726683,3230,1716,1967,0.316594202866854
"ADCY7",5.99683,2.92913,4.39153,4.43916333333333,7.516,7.546295,5.754411,6.938902,737,407,340,0.685127909795754
"ADCY8",4.43965,7.40572,7.90912,6.58483,0.668336,0.19604,0.591981,0.485452333333333,32,5,29,5.10607431137137
"ADCY9",20.22689,17.07736,12.89056,16.7316033333333,6.52854,10.236519,6.97731,7.914123,529,588,463,1.98915847732114
"ADCYAP1",1.14304,0.3316,17.7846,6.41974666666667,0.932518,1.91493,3.584293,2.14391366666667,47,65,121,2.36003511970908
"ADCYAP1R1",66.46216,77.81529,45.79425,63.3572333333333,7.602388,9.933134,7.812192,8.449238,766,669,518,6.81083843303908
"ADD1",391.05325,307.58594,317.56655,338.735246666667,181.509736,172.477131,177.693218,177.226695,4281,3516,3583,1.90619731049081
"ADD2",36.34546,28.71097,40.61618,35.2242033333333,16.303887,29.595986,28.425267,24.7750466666667,1946,3077,2617,1.40539816675405
"ADD3",712.86129,964.3459,1067.11974,914.775643333333,355.067866,227.119778,237.317728,273.168457333333,2481,1480,1440,3.34019329663418
"ADGB",0.6295,4.08972,0.17479,1.63133666666667,0.201606,0.066185,0.048206,0.105332333333333,20,6,4,2.38058418026313
"ADH1A",1.06021,0.85663,0.15294,0.689926666666667,0,0,0,0,0,0,0,1.68992666666667
"ADH1B",2.53457,3.97919,3.99826,3.50400666666667,0.05535,0.035988,0,0.030446,4,2,0,4.37092935162703
"ADH1C",0,0.52503,0,0.17501,0,0,0,0,0,0,0,1.17501
"ADH4",0,2.84623,0,0.948743333333333,0.031894,1.138949,0,0.390281,1,4,0,1.40169025782078
"ADH5",54.15374,57.9746,40.70358,50.9439733333333,72.572025,55.358625,70.925156,66.2852686666667,1716,1181,1349,0.771996223878742
"ADH5P2",0,0,0,0,0,0,0,0,0,0,0,1
"ADH5P3",0,0,0.34957,0.116523333333333,0,0,0.085263,0.028421,0,0,1,1.08566757517917
"ADH6",0.03313,0,0.89578,0.309636666666667,0.882803,0.377119,0.298046,0.519322666666667,9,3,2,0.861987183762589
"ADH7",0,0,0.15294,0.05098,0.377781,0.52312,0,0.300300333333333,2,2,0,0.808259425194333
"ADHFE1",47.12982,58.11277,40.41955,48.5540466666667,4.069013,2.070513,2.535716,2.89174733333333,53,32,15,12.7331099432457
"ADI1",40.93419,61.76036,32.96924,45.2212633333333,10.750894,16.109525,19.319247,15.393222,428,397,404,2.81953500863548
"ADIG",0,0.71847,0,0.23949,0,0,0,0,0,0,0,1.23949
"ADIPOQ",0.0497,0.19343,0.39327,0.212133333333333,0.072908,0.12475,0.144309,0.113989,6,8,8,1.08810170776671
"ADIPOR1",61.45927,54.35464,35.6566,50.49017,32.256444,31.830242,37.463725,33.850137,1123,875,908,1.47747396229748
"ADIPOR2",51.86765,70.68591,48.00094,56.8515,16.386789,15.287734,16.694558,16.123027,1044,831,809,3.37857903278433
"ADK",221.89945,181.68876,200.21877,201.268993333333,20.554919,17.037931,20.523577,19.3721423333333,403,257,274,9.92870509265864
"ADM",10.86719,10.72171,25.93406,15.8409866666667,10.690962,0.582258,1.265497,4.17957233333333,216,11,18,3.25142416841751
"ADM2",0.79516,0.02763,0.15294,0.325243333333333,0.609662,0.257507,0.259439,0.375536,47,15,13,0.963437767774405
"ADNP",15.10805,15.83386,11.44856,14.1301566666667,33.14152,33.326225,36.270268,34.2460043333333,2511,1887,1898,0.429272961654765
"ADNP2",5.4336,5.00162,4.56632,5.00051333333333,26.865206,4.853073,21.502089,17.7401226666667,500,309,373,0.32019605421295
"ADO",11.09911,9.47821,10.00657,10.19463,10.025081,12.104348,16.995181,13.0415366666667,646,594,749,0.797251060603291
"ADORA1",49.36621,50.12675,42.29851,47.2638233333333,8.103956,13.398671,14.181675,11.8947673333333,306,364,298,3.74289989774147
"ADORA2A",203.99177,184.70078,12.40989,133.700813333333,4.458051,6.027596,2.924768,4.47013833333333,131,95,80,24.6247544623338
"ADORA2B",6.60977,8.31761,8.12761,7.68499666666667,2.491963,0.55829,0.939664,1.32997233333333,68,13,19,3.72751064139961
"ADORA3",26.62131,8.37288,7.40661,14.1336,0.033464,0,0.146614,0.060026,1,0,1,14.2766309505616
"ADPGK",20.37598,17.40896,15.40312,17.7293533333333,37.079191,32.770197,40.693949,36.847779,840,581,594,0.494860037449842
"ADPRH",2.18669,1.46456,0.78654,1.47926333333333,1.159986,1.567333,1.146179,1.291166,66,70,49,1.08209677226937
"ADPRHL1",5.01945,3.15019,9.46036,5.87666666666667,7.212688,2.904292,2.874422,4.33046733333333,309,129,110,1.29006825042607
"ADPRM",3.4457,4.36606,5.94277,4.58484333333333,4.648023,4.004344,4.175622,4.27599633333333,100,60,54,1.05853813772552
"ADRA1A",2.91559,2.73569,3.80162,3.15096666666667,0.148686,0,0.052587,0.067091,6,0,1,3.88998376583316
"ADRA1B",2.36892,4.86346,25.2786,10.8369933333333,0.622868,0.88655,1.25758,0.922332666666667,13,27,30,6.15761961422563
"ADRA1D",1.59032,1.2435,1.59493,1.47625,0.129118,0.028748,0.614497,0.257454333333333,6,1,3,1.96925640507024
"ADRA2A",0.31475,0.55267,2.99323,1.28688333333333,1.392701,0.885525,1.26214,1.180122,90,43,53,1.0489703481426
"ADRA2B",2.48488,2.43173,0.28403,1.73354666666667,0.014658,0.019414,0,0.0113573333333333,1,1,0,2.70284950390103
"ADRA2C",32.204,49.60172,11.12084,30.97552,3.734286,2.768347,3.941427,3.48135333333333,107,61,73,7.13523742083865
"ADRB1",15.02522,12.21391,12.65023,13.2964533333333,0.021276,0,0,0.007092,1,0,0,14.1957768836743
"ADRB2",2.26952,2.59753,2.88399,2.58368,0.205318,0.020799,0.093842,0.106653,13,1,4,3.23830505135756
"ADRB3",0.03313,0,0.39327,0.142133333333333,0,0,0,0,0,0,0,1.14213333333333
"ADRM1",68.40036,82.12608,67.53342,72.68662,27.997186,35.279077,40.282947,34.5197366666667,618,573,582,2.0745260780368
"ADSL",33.62866,22.96325,25.12566,27.23919,121.672974,146.622489,175.128689,147.808050666667,876,693,747,0.189769235424341
"ADTRP",0.19879,0.4974,7.01334,2.56984333333333,0.184495,0.265055,0.255863,0.235137666666667,3,3,5,2.89023922569495
"AEBP1",39.74145,63.25256,59.73354,54.2425166666667,67.327279,57.652961,57.818912,60.9330506666667,2387,1623,1782,0.891971509105704
"AEBP2",13.08701,11.27437,9.87548,11.4122866666667,14.672734,9.325776,8.664046,10.8875186666667,353,162,190,1.04414445223724
"AEN",5.20167,4.36606,4.65371,4.74048,5.360447,4.747205,6.867172,5.65827466666667,324,224,267,0.862157283588581
"AFAP1",8.08413,6.41092,7.38476,7.29327,15.165396,13.018548,12.358513,13.5141523333333,1954,1238,1155,0.571391963480609
"AFAP1L1",1.20931,1.4093,1.42015,1.34625333333333,33.983205,17.877142,17.390687,23.083678,1204,321,345,0.0974208895058858
"AFAP1L2",29.65286,33.68496,34.03981,32.45921,63.126769,44.576435,53.577299,53.7601676666667,3850,2206,2397,0.611013651449558
"AFF1",9.92294,13.15344,9.19818,10.7581866666667,4.143677,4.304439,2.95707,3.80172866666667,660,478,360,2.44874033559858
"AFF2",0.69577,0.13817,1.20166,0.678533333333333,2.45817,3.100299,2.157437,2.57196866666667,350,352,262,0.469918269159882
"AFF3",30.05044,8.31761,24.95088,21.10631,8.893053,7.123453,4.364032,6.79351266666667,590,335,370,2.83650145261841
"AFF4",10.7181,11.49544,7.66879,9.96077666666667,17.759701,14.03179,12.014606,14.6020323333333,2831,1621,1462,0.702522365836229
"AFG3L1P",28.808,28.68334,40.17921,32.55685,17.616576,13.553307,13.787041,14.9856413333333,433,252,282,2.09918697037366
"AFG3L2",26.62131,26.74901,23.44334,25.6045533333333,33.830329,38.251001,38.240585,36.7739716666667,1214,946,1010,0.704309135616002
"AFG3L2P1",0,0,0,0,0,0,0,0,0,0,0,1
"AFM",0,0.1658,0,0.0552666666666667,0,0,0,0,0,0,0,1.05526666666667
"AFMID",56.96993,31.08743,63.6007,50.5526866666667,25.481346,13.653048,15.747388,18.2939273333333,279,123,123,2.67196438423406
"AFP",0,0,0,0,0.320045,0.1408,0,0.153615,3,1,0,0.866840323678177
"AFTPH",18.0899,19.37092,20.36271,19.27451,12.004309,15.963136,16.530292,14.832579,550,468,478,1.28055637682275
"AGA",12.82196,10.69408,5.04698,9.52100666666667,10.447655,7.690008,11.117989,9.751884,122,70,87,0.978526802062473
"AGAP1",103.38742,100.22587,173.54187,125.718386666667,21.582756,23.19791,18.92196,21.2342086666667,2577,2229,1885,5.69925327977342
"AGAP11",147.80044,125.70375,151.80271,141.768966666667,0,0.231624,0.353817,0.195147,0,10,13,119.457243892732
"AGAP2",270.85151,234.8828,158.33538,221.356563333333,21.955342,18.557331,25.121445,21.8780393333333,1221,898,921,9.71921413778494
"AGAP3",406.72454,312.31123,563.25185,427.429206666667,110.162923,94.110047,95.715657,99.996209,1462,957,1002,4.24203255655533
"AGAP4",3.28004,1.5751,3.4739,2.77634666666667,25.17303,24.819937,20.100439,23.3644686666667,413,284,250,0.154994008625074
"AGAP5",1.87194,1.96196,0.74285,1.52558333333333,6.633903,4.502461,4.698804,5.27838933333333,173,67,77,0.402266122606392
"AGAP6",7.78595,6.85305,7.34106,7.32668666666667,6.4677,5.484844,6.237243,6.06326233333333,305,193,191,1.17887263331151
"AGAP9",0,0,0,0,7.383833,7.539014,6.852953,7.2586,317,246,196,0.12108589833628
"AGBL1",0.82829,0.44213,0,0.423473333333333,0.637697,0.014167,0.008277,0.220047,62,2,1,1.16673647272059
"AGBL2",4.7047,10.97041,0.74285,5.47265333333333,3.145308,0.324972,1.06061,1.51029666666667,12,2,6,2.57844159189684
"AGBL3",7.48776,3.20546,5.37471,5.35597666666667,2.735451,1.007063,1.095592,1.612702,28,9,9,2.43272162943446
"AGBL4",15.70442,8.62158,27.57269,17.2995633333333,1.435417,1.410235,1.121904,1.32251866666667,49,53,39,7.87918891502272
"AGBL5",16.18483,16.16546,11.6889,14.67973,21.863234,24.685973,27.258025,24.6024106666667,634,482,456,0.612431782465485
"AGER",15.77068,17.0221,15.38128,16.05802,30.388007,11.563538,19.894568,20.615371,310,90,124,0.789161564703192
"AGFG1",27.66496,23.07378,22.72234,24.4870266666667,30.302172,26.453683,34.948506,30.5681203333333,1356,930,1039,0.807365988140715
"AGFG2",73.41981,69.80164,47.06146,63.4276366666667,3.636228,3.576014,3.970832,3.72769133333333,125,76,76,13.6277163892679
"AGGF1",8.15039,10.74934,7.90912,8.93628333333333,6.327322,6.281483,7.254199,6.62100133333333,490,390,413,1.30380285985166
"AGGF1P4",0,0,0,0,0,0,0,0,0,0,0,1
"AGK",24.13643,23.84751,16.88882,21.6242533333333,21.04368,24.340332,19.779271,21.7210943333333,611,499,435,0.995737837333921
"AGKP1",0,0,0,0,0,0,0,0,0,0,0,1
"AGL",3.85984,3.59233,4.1075,3.85322333333333,5.007342,3.550082,3.447344,4.00158933333333,637,345,300,0.970336229123969
