"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg__TPM","FoldChange"
"ACP4",0.222704,0.198325,0.140824,4,5,4,1.58335133333333,0.140216,0.12039,0.201053,2,2,2,3.97132866666667,0.519650078791813
"ACP5",5.678997,0.947109,4.648666,17,15,26,0.0758826666666667,0.900021,1.872376,0.519606,4,9,1,0.278413,0.841576757015665
"ACP6",7.807588,6.333138,5.476793,192,222,243,0.0954383333333333,5.681603,4.537779,4.413437,128,125,95,0.136560666666667,0.963818620035534
"ACP7",0.210181,0.206031,0.215597,10,13,14,68.932163,0.348403,0.256502,0.265236,13,11,7,64.0608963333333,1.0748724186293
"ACPP",0.058078,0.051093,0.026328,2,3,1,90.841285,0.048184,0.022238,0,2,1,0,81.459057,1.1137804425777
"ACR",0.12567,0.035491,0.308103,1,1,3,7.749376,0,0.561401,0,0,4,0,10.252389,0.777557192521517
"ACRBP",0.628518,0.288323,1.583194,6,4,18,2.33570766666667,0.871936,1.387368,0.356541,8,10,2,3.504024,0.740606103934319
"ACRV1",0.438865,0.108582,0.152571,4,3,4,10.4715193333333,0.419432,0.594965,0.365907,5,9,3,10.3117143333333,1.01412739000393
"ACSBG1",0.55242,0.59011,0.153687,22,36,23,32.135357,0.253329,0.789068,1.028992,21,18,25,40.2530823333333,0.803221362521703
"ACSBG2",0.197015,0.231607,0.314471,2,4,3,56.755104,0.326791,0.354839,0.057953,2,2,1,76.3923933333333,0.746263314939048
"ACSF2",3.790468,0.103387,0.401622,28,1,5,0,0.770281,0.767876,3.321446,2,5,7,1.372005,0.421584271533998
"ACSF3",15.936521,17.370704,11.494527,269,384,286,0,15.821189,18.561092,20.415246,217,288,178,0.0650203333333333,0.938949209420415
"ACSL1",66.084552,37.18949,48.558232,814,835,908,0.416907,62.19037,73.44608,83.471369,894,1047,659,0.0770176666666667,1.31558380503198
"ACSL3",73.488712,65.270923,63.439938,2253,3100,3088,13.892697,130.996535,121.985228,113.197501,2784,3004,2053,26.8095743333333,0.535524090426267
"ACSL4",54.339586,41.762906,53.930897,3694,4075,4130,6.48624233333333,61.049607,65.37075,77.690858,3385,3357,2270,14.52366,0.482247249252646
"ACSL5",0.142479,0.46299,0.406441,6,13,6,2.978719,0.344508,0.341116,0.484939,7,4,5,5.10368066666667,0.651855694503896
"ACSL6",11.708049,13.623248,10.446289,765,1133,1069,28.4765216666667,16.646079,21.155853,18.209522,1030,1182,804,27.3279526666667,1.04054542922728
"ACSM1",0,0,0,0,0,0,81.4108533333333,0.124507,0.048926,0,1,1,0,112.344829333333,0.727080836576789
"ACSM2A",2.512588,2.655216,3.553189,9,16,15,24.094901,2.771496,1.037998,0.161293,12,12,4,27.945396,0.86697383583904
"ACSM2B",0.796975,0.262418,0.897249,9,2,14,2.10627133333333,0.143928,1.678159,1.180417,5,15,6,3.854172,0.639917854854202
"ACSM3",3.872745,2.186119,2.135456,48,24,27,3.83221,3.546028,4.370048,3.432423,37,79,10,1.20873,2.18777759164769
"ACSM4",0.061611,0.022679,0,2,1,0,9.40961733333333,0.149807,0.241539,0.10526,4,7,2,12.0525876666667,0.797513688409627
"ACSM5",0.022484,0.016566,0,1,1,0,43.466916,0,0.179494,0,0,2,0,28.298986,1.5176947079329
"ACSM6",0.1428,0.165409,0.214997,5,7,9,2.218856,0.069018,0.123371,0.333466,2,3,6,6.41270466666667,0.43423502550621
"ACSS1",0.353285,0.35178,0.113193,16,26,8,10.8092796666667,0.066638,0.220548,0.348834,3,9,8,10.7718276666667,1.00318149407726
"ACSS2",146.808707,110.205765,81.323006,912,903,911,0.232399333333333,148.399461,146.694353,101.822483,739,725,433,0.324533,0.930440640839702
"ACSS3",0.364544,0.348917,0.164893,30,34,21,1.111022,0.627096,0.612727,1.358752,13,15,29,2.684256,0.572984613447057
"ACTA1",4.15909,2.452237,3.446297,90,68,106,5.84284433333333,0.242012,0.585729,0.672663,3,10,8,7.685498,0.787847091016927
"ACTA2",8.348186,2.056176,1.61452,137,28,26,3.168484,2.655925,3.057572,5.813821,28,47,56,2.60350566666667,1.15678574854468
"ACTA2.AS1",0.594977,1.641208,0.931123,14,31,17,0.431238333333333,1.477382,1.384338,1.539489,11,14,11,1.969466,0.481985088676999
"ACTB",1765.679464,2247.587352,2160.56381,20610,36378,39169,192.747989,2178.850167,2041.670166,2557.016143,20799,21935,16943,154.999947666667,1.2419747051069
"ACTBL2",0.117374,0,0,5,0,0,34.469271,0.259337,0.108094,0,9,4,0,45.262901,0.766689296030096
"ACTC1",1.111111,1.335114,1.670489,22,24,38,122.635295,0.551692,0.56988,1.037101,8,10,7,155.030611666667,0.792378454967069
"ACTG1",1443.150928,1808.077082,1625.665986,28017,45544,48114,20.3746006666667,1435.350734,1536.991071,1807.979395,23732,27012,21393,23.561692,0.870241376964855
"ACTG1P17",0.335965,0.197114,0.80733,4,7,9,14.634314,0.328328,0,0.561058,2,0,4,15.88042,0.926180391246189
"ACTG2",2.589937,0.036068,0,57,1,0,82.8461083333333,0.239946,0.184371,2.284464,2,2,27,91.6993783333333,0.904494828776899
"ACTL10",0.26036,0.131968,0.19882,7,5,9,317.081434,0.141201,0.158296,0.137933,3,4,2,273.123393333333,1.16035858936422
"ACTL6A",59.834895,86.693273,51.995615,108,173,115,256.653893,67.288182,35.925033,85.845286,123,104,102,274.393704,0.935583817849372
"ACTL6B",142.900347,135.126617,106.324192,688,989,886,36.3332193333333,154.861852,109.866441,166.128293,576,645,448,47.409361,0.771198350115246
"ACTL7A",0,0.033462,0,0,1,0,41.659128,0,0,0.078863,0,0,1,41.222022,1.01035255961924
"ACTL7B",0,0,0,0,0,0,4.10754266666667,0,0,0.088939,0,0,1,4.55777233333333,0.918990984217478
"ACTL8",0.040507,0,0,1,0,0,0.297061,0.049515,0,0,1,0,0,0.183165333333333,1.09626352586395
"ACTL9",0,0,0,0,0,0,1.40432066666667,0,0,0,0,0,0,2.91668833333333,0.613865710530112
"ACTN1",60.429453,20.280129,28.820641,1218,642,688,0.226331666666667,42.915893,53.04208,30.351943,709,901,468,0.0815716666666667,1.13384226349618
"ACTN1.AS1",0,0,0,0,0,0,2.69167633333333,0,0,0,0,0,0,2.85611533333333,0.95735630659733
"ACTN2",14.750099,6.175347,6.173399,325,140,165,0.0459206666666667,10.431195,12.550374,2.658834,163,226,63,0.0764453333333333,0.971643086999928
"ACTN3",0.021642,0.01576,0.04478,1,1,3,36.514509,0.026669,0.072504,0,1,3,0,49.261337,0.746388998764597
"ACTN4",127.535578,103.462361,102.995419,1725,1822,2043,34.0606556666667,88.341101,89.90874,113.006576,944,1111,817,37.9276463333333,0.900662099281471
"ACTR10",157.59723,204.668492,146.120837,1359,2145,1819,3.69475533333333,175.090819,207.781083,223.094765,1347,1561,1119,1.644429,1.77533801562959
"ACTR1A",121.577592,133.893846,110.388319,3612,4992,4748,15.4356353333333,135.467299,131.59114,164.703958,3143,3440,2547,15.951695,0.969557046261942
"ACTR1B",35.74644,38.012808,33.295135,1025,1582,1445,26.604112,28.348357,31.987461,34.845941,679,815,581,32.084725,0.834346121964139
"ACTR2",90.042114,90.869445,84.111564,4966,6866,6444,0.443368333333333,90.130579,85.113097,98.337326,4098,3983,3193,0.138564,1.26770944218624
"ACTR3",90.295305,79.77323,77.820988,2346,3037,2842,4.63785133333333,83.778842,80.647357,87.559013,1903,1958,1481,5.96989466666667,0.80888616011605
"ACTR3B",17.121055,10.72034,9.94134,310,443,425,16.2220833333333,23.73554,20.329805,21.54651,309,312,235,14.474606,1.11292548148453
"ACTR3C",2.335739,0.036714,0.337758,15,4,5,27.249942,0.030079,0.14202,0.021249,2,4,1,13.0172946666667,2.01536335446945
"ACTR5",2.258189,2.089738,1.574489,87,110,90,53.9472503333333,2.282428,2.070326,3.460384,72,72,77,75.849498,0.71499816867162
"ACTR6",29.796825,19.749229,23.008826,449,546,514,148.061540666667,24.835879,26.636835,23.772285,388,418,287,174.299529333333,0.850324819658957
"ACTR8",16.878315,19.754835,16.982766,349,559,466,68.9313686666667,23.771453,22.759294,31.53109,450,503,352,68.153203,1.01125277836612
"ACTRT1",0,0,0,0,0,0,0.472328333333333,0,0,0.167548,0,0,2,1.47183533333333,0.595641753914028
"ACTRT2",0,0,0,0,0,0,0.180686666666667,0,0,0,0,0,0,1.490042,0.474163354138873
"ACTRT3",1.932933,1.298673,1.10969,47,43,39,20.6999563333333,1.443018,1.511988,0.769716,29,33,11,16.908232,1.21173080253446
"ACVR1",10.293467,6.920874,8.64507,387,394,432,6.420989,6.034686,8.207685,6.259893,217,313,134,8.64169033333333,0.769677177283333
"ACVR1B",48.344712,56.21844,50.405514,1934,3134,2948,19.2973196666667,55.209179,56.089019,59.415097,1548,1896,1377,18.316011,1.05080286331721
"ACVR1C",0.085592,0.01581,0.078937,12,3,11,7.106962,0.137088,0.073565,0.237864,13,9,9,5.071992,1.33514042838001
"ACVR2A",21.953394,22.142775,18.03743,1579,2187,1704,0.0177423333333333,25.003915,23.782342,23.796881,1564,1417,966,0.00500366666666667,1.01267524397092
"ACVR2B",5.621371,6.286207,4.135278,1079,1653,1157,100.662038666667,6.214092,4.560656,8.131002,990,790,922,94.6292986666667,1.06308464125653
"ACVR2B.AS1",0.862385,0.990131,0.802925,33,52,45,0.45466,0.930023,0.683623,1.107894,30,24,25,0.235613666666667,1.17727736366356
"ACVRL1",0.977561,0.665953,0.737498,19,12,30,7.90398066666667,2.000151,0.803904,0.719904,17,40,28,4.91758833333333,1.50466375237885
"ACY1",11.585949,14.971368,6.534318,94,148,90,0.255869,10.842162,5.437314,8.266339,50,52,41,0.374443,0.913729416207147
"ACY3",0,0.060569,0.057567,0,1,1,123.514448666667,0,0,0,0,0,0,134.204316666667,0.920935453367551
"ACYP1",51.832918,41.241443,48.301687,288,314,378,39.6073916666667,24.106168,34.772803,28.12398,116,175,91,16.6304893333333,2.30324813446282
"ACYP2",18.41451,13.003516,14.903801,192,190,228,3.40035466666667,20.955971,15.854271,16.292319,172,145,100,5.27768633333333,0.700951661649868
"ADA",2.258658,0.858817,1.431334,50,22,40,0.480048,0.922875,1.829261,0.70398,13,16,8,0.513112666666667,0.978147914960287
"ADA2",11.646731,9.698529,12.390617,529,554,779,6.86940833333333,3.304161,5.684611,5.357241,106,185,127,3.01477433333333,1.96011224541222
"ADAD1",0,0,0,0,0,0,0.130641,0,0,0,0,0,0,0.652823666666667,0.684066318024246
"ADAD2",0.178842,0.074922,0.070358,7,4,2,0.143796666666667,0,0.258936,0.627989,0,1,3,0.460879,0.782950995028792
"ADAL",8.23178,6.902908,8.197069,203,306,300,24.552382,9.378484,7.193559,10.742324,227,237,166,31.2647763333333,0.791959061981823
"ADAM10",48.401335,37.964021,33.127324,1280,1456,1284,152.176211666667,34.061006,24.686719,34.283331,691,616,515,174.101646,0.874784533245716
"ADAM11",12.135299,18.856095,12.260095,544,1288,1005,17.105663,23.644833,33.066844,44.802479,1084,1499,1443,26.7583006666667,0.65226121791173
"ADAM12",5.204425,0.663844,0.321587,342,35,34,0,8.973317,5.716452,10.949544,581,454,513,0.424899333333333,0.701803963695213
"ADAM15",18.325861,18.913974,21.753602,250,395,414,7.25505433333333,18.903104,21.508581,19.628954,201,239,154,9.84236733333333,0.761370102999031
"ADAM17",9.314443,10.543808,8.210981,495,521,480,57.1850363333333,9.86407,13.149275,14.571838,391,394,303,79.359402,0.724060096083509
"ADAM18",0.035333,0,0,1,0,0,20.3579163333333,0,0,0,0,0,0,27.4355736666667,0.751098486132177
"ADAM19",12.802374,10.819058,9.049793,1337,1480,1403,166.155600333333,18.28921,16.943459,15.284239,1567,1633,872,32.603663,4.97432676709481
"ADAM2",0,0,0,0,0,0,3.66371,0,0,0,0,0,0,2.911115,1.1924246666232
"ADAM20",0.114799,0.050835,0.079841,5,3,5,0.0763023333333333,0.055566,0.051316,0.039092,2,2,1,0.15919,0.928495184856092
"ADAM20P1",0.433262,0.414836,0.267306,17,22,12,14.803553,0.531878,1.184369,1.160243,20,37,23,12.1399136666667,1.20271360991438
"ADAM21",0.189499,0.210079,0.228701,8,12,14,6.846084,0.175871,0.28972,0.247976,6,11,6,7.914717,0.880127097696988
"ADAM21P1",0.042586,0.029771,0.053179,0,1,2,7.09711533333333,0,0.045823,0,0,1,0,8.37619733333333,0.863582009366128
"ADAM22",7.358498,6.092743,6.007486,912,1197,1183,13.1133866666667,14.849654,14.25824,14.463086,1382,1676,1175,10.2849523333333,1.25063768545825
"ADAM23",27.791034,31.634925,27.866773,1328,1806,1813,8.22508366666667,30.45531,32.68447,48.390528,1224,1432,1029,8.66138733333333,0.954840474601267
"ADAM28",0.355878,0.070795,0.656699,14,11,18,10.1789866666667,0.264589,0.406801,0.059004,8,6,4,3.419737,2.529333004807
"ADAM29",1.590352,2.275208,1.575598,35,73,69,115.143599,0.651684,0.674166,0.788744,24,20,14,91.4575493333333,1.2561829708602
"ADAM30",0,0,0,0,0,0,4.07421233333333,0,0,0,0,0,0,5.42458966666667,0.789811115822754
"ADAM32",10.297747,6.150251,3.037132,131,136,131,29.223108,0.915902,4.743727,0.839031,58,83,36,25.0431763333333,1.16050007161825
"ADAM33",0.444232,0.218073,0.256207,18,12,18,8.66848633333333,0.541507,0.630154,0.831368,18,23,18,10.2720646666667,0.857738721276558
"ADAM3A",0.231017,0.145255,0.379927,4,3,8,33.2905916666667,0,0.22629,0.585903,0,4,5,42.2394806666667,0.793038934278905
"ADAM3B",0,0.072133,0,0,1,0,43.7764813333333,0,0,0,0,0,0,63.9586973333333,0.68930694689834
"ADAM5",0,0,0.191015,0,0,2,25.1702683333333,0,0,0.408493,0,0,1,39.4104176666667,0.647611923964854
"ADAM6",0,0,0,0,0,0,21.5669773333333,0,0,0,0,0,0,35.9688953333333,0.610431475700212
"ADAM7",0.036155,0,0,1,0,0,10.8436296666667,0.067906,0.02098,0.122618,3,1,3,12.729611,0.862634029956615
"ADAM8",5.609723,5.136056,1.568834,53,76,60,3.307163,2.265081,4.232185,7.470717,41,65,39,4.11504766666667,0.84205725551075
"ADAM9",16.019604,9.068817,10.587437,874,597,761,1.47888266666667,10.682031,11.502737,12.462503,377,445,328,1.765431,0.896382034723219
"ADAMDEC1",0,0,0,0,0,0,1.380103,0,0,0.059317,0,0,1,1.42295866666667,0.982312671175021
"ADAMTS1",55.689489,22.602635,30.236182,2055,1298,1715,25.2736386666667,14.234685,4.588657,3.552739,508,136,33,22.3113633333333,1.12707430667933
"ADAMTS10",48.620767,43.508264,28.643638,697,851,775,23.862718,40.162073,43.284464,61.364231,489,643,476,33.279522,0.725293602402041
"ADAMTS12",2.080716,0.450845,0.431766,207,17,20,20.7635313333333,0.710176,1.783791,0.892537,84,197,58,3.711311,4.61942150143205
"ADAMTS13",10.04404,9.219637,9.619661,335,425,492,3.29983233333333,7.587088,8.243445,8.27368,214,262,204,6.396224,0.581355071632949
"ADAMTS14",3.928993,0.380792,1.570922,344,46,203,101.201766666667,0.211393,0.27945,0.297526,15,22,15,112.508941333333,0.900385163196424
"ADAMTS15",1.427798,0.893566,0.827734,132,114,114,7.620969,0.56087,0.968467,0.586154,42,81,31,9.013626,0.860923805223003
"ADAMTS16",1.432414,0.115256,0.125197,108,7,10,110.405573666667,0.24045,0.264744,0.214627,12,15,10,142.022702,0.778936295488717
"ADAMTS17",1.976097,1.195484,3.145809,91,71,185,0.481895666666667,3.07163,1.239608,0.531282,149,45,17,0.642241666666667,0.902361507898249
"ADAMTS18",1.366388,1.547924,0.38092,88,131,52,0,1.411995,0.853451,1.538275,55,54,37,0.123286,0.890245226950216
"ADAMTS19",0.03761,0.181964,0.167547,3,14,11,28.5888773333333,0.147189,0.945675,0.829666,9,26,8,13.5823703333333,2.02908557778821
"ADAMTS19.AS1",0,0.078118,0.364392,0,3,7,69.210448,0,0.11952,0,0,1,0,103.614496333333,0.671134980914006
"ADAMTS2",3.004416,1.513027,3.126211,98,158,214,2.62402733333333,0.175824,2.047144,0.477721,11,49,15,1.673346,1.35561477389509
"ADAMTS20",0.066632,0.128782,0.303561,4,9,23,56.1947993333333,0.016112,0.074527,0.040071,1,4,1,46.7809133333333,1.19702189312134
"ADAMTS3",0.622413,0.414049,0.789348,63,57,58,0.415045666666667,3.556929,2.233924,2.107003,298,186,99,0.203539,1.17573727703603
"ADAMTS4",0.689029,0.211108,0.171046,34,47,41,1.80996266666667,0.176331,0.196548,0.19162,24,29,18,1.74370833333333,1.02414773193215
"ADAMTS5",1.658729,0.507028,0.635813,259,108,142,15.973435,0.116874,0.274268,0.109096,15,38,10,17.4511503333333,0.919912021384177
"ADAMTS6",0.575044,0.43741,0.797161,53,69,78,0.406828,0.860627,0.362985,0.694859,13,27,21,0.272842666666667,1.10526464648158
"ADAMTS7",5.225607,7.926553,5.892613,332,721,451,0.0100636666666667,2.369279,2.937719,5.177745,151,167,164,0.111755666666667,0.908530261595249
"ADAMTS7P1",0.04821,0.140783,0.063115,4,15,7,34.5515006666667,0.086825,0.074869,0,5,5,0,48.8895653333333,0.712603936898067
"ADAMTS8",0.259596,0.126229,0.215574,11,8,14,0.126074666666667,0.211062,0.449382,0.148566,8,16,4,0.0922516666666667,1.03096630660516
"ADAMTS9",6.259008,1.208773,3.446049,369,89,262,30.618783,2.512999,1.057654,1.747753,43,41,29,35.3575743333333,0.869661510146767
"ADAMTS9.AS1",0.415322,0.146891,0.159905,4,2,1,3.010594,0.155837,0.017463,0,1,1,0,3.286701,0.935589862693945
"ADAMTS9.AS2",0.367351,0.132874,0.403986,11,10,20,10.0455973333333,0.04114,0.126266,0.115591,2,5,4,10.1319883333333,0.992239391794787
"ADAMTSL1",0.534643,0.391798,0.357426,32,44,21,29.7670256666667,1.119975,1.214395,1.457011,21,44,54,30.8714383333333,0.9653478874999
"ADAMTSL2",1.503801,0.858924,1.307203,88,71,118,13.895288,1.004098,1.776381,1.365861,47,95,46,18.2157803333333,0.775159152613821
"ADAMTSL3",1.141787,0.488298,0.557855,39,30,28,39.5473536666667,1.089258,0.855606,0.779536,33,31,23,50.048165,0.794296007832342
"ADAMTSL4",0.717708,0.666369,0.399532,29,32,22,8.679514,0.631448,0.521852,1.128889,18,20,28,10.992457,0.807133517343444
"ADAMTSL4.AS1",0.341668,0.16364,0.312149,6,5,6,36.2647846666667,0.295683,0.509,0.412938,5,10,1,44.8085833333333,0.813489131403685
"ADAMTSL5",2.484078,1.829524,1.172891,13,13,16,17.4307503333333,5.476837,2.295622,2.572993,10,10,3,7.18383566666667,2.25209193879626
"ADAP1",53.265804,60.189014,55.280346,693,1149,1327,12.3792073333333,57.062331,75.582106,67.987821,602,900,577,7.23494233333333,1.62468743456491
"ADAP2",4.717453,6.427834,6.170847,45,56,89,1.08154533333333,1.320459,15.044578,8.125916,24,52,21,0.789898333333333,1.16294053945336
"ADAR",93.089729,94.857624,66.868309,4291,5755,4863,55.747446,90.499122,99.654405,78.045495,3324,3711,2823,56.4035133333333,0.988570955064655
"ADARB1",34.100105,17.143214,24.363699,847,781,869,7.017296,54.505339,78.157127,58.321949,1010,1399,747,34.824132,0.223795959662051
"ADARB2",0.753625,0.498108,0.982045,57,72,104,34.7648106666667,2.242743,3.617584,1.425322,203,287,100,48.1549696666667,0.727592976034726
"ADARB2.AS1",0.594027,0,0,4,0,0,91.4268066666667,0.185428,0,0,1,0,0,54.5969173333333,1.6624448098897
"ADAT1",56.120434,59.301982,46.931663,592,751,637,5.58593166666667,50.081633,51.644642,49.027029,391,471,308,5.30926666666667,1.04385057957079
"ADAT2",1.034206,0.933793,1.210028,88,111,154,53.7816463333333,0.865768,0.88184,1.068114,56,60,47,69.388276,0.778277995235078
"ADAT3",0.640923,0.544088,0.678522,10,12,22,2.16598,0.355735,0.817905,0.128549,4,9,1,4.91689266666667,0.535074772918533
"ADCK1",5.533056,5.09672,4.52841,112,153,134,7.11716866666667,7.036778,5.592912,6.381342,107,113,70,6.62487533333333,1.06456411571494
"ADCK2",18.274489,18.137657,20.53215,419,534,646,40.401889,17.806512,18.725946,17.522527,309,351,205,49.3276083333333,0.822647655453526
"ADCK5",4.64823,6.892405,2.963806,75,109,110,44.476308,4.463708,3.922499,4.011845,77,71,39,23.6285303333333,1.84648890471757
"ADCY1",7.782219,24.050607,11.111329,1642,6944,3355,10.1479263333333,8.26322,11.820007,12.255044,1388,2194,1476,10.076362,1.00646099624889
"ADCY10",0.05134,0.113811,0.077332,4,3,9,8.58980866666667,0.159158,0.437994,0.487023,5,4,3,5.53383266666667,1.46771568173004
"ADCY10P1",0.720345,1.193713,1.246195,47,64,80,0.170279666666667,1.185599,1.983642,1.550441,54,44,41,0.746210333333333,0.670182534330057
"ADCY2",72.342279,68.200436,73.510891,1798,2338,2855,1.107049,52.673477,62.126591,38.152904,1084,1239,619,2.677871,0.572899103856552
"ADCY3",32.320064,33.406767,28.267331,529,729,649,3.668975,37.93581,32.768872,39.729462,493,498,442,2.282398,1.42242805412384
"ADCY4",0.230327,0.319736,0.365302,2,11,8,2.856891,0.052475,0.211763,0.531398,2,6,5,5.62129566666667,0.582497927017003
"ADCY5",26.717633,28.211033,23.810448,1319,1647,1608,3.73252866666667,24.033085,26.112757,35.668678,943,1141,775,4.26452733333333,0.898946546768175
"ADCY6",34.684876,31.848539,24.33093,1468,2087,1784,3.77214466666667,37.722233,35.042786,42.586132,1164,1229,962,2.87813366666667,1.23052609240476
"ADCY6.DT",0.260185,0.381562,0.631204,1,2,3,4.61722266666667,0.743155,0,0.891769,2,0,2,5.09499033333333,0.921613055880701
"ADCY7",12.07316,11.612199,12.140766,1038,1272,1488,133.033081666667,19.699693,9.98426,9.347798,679,770,513,140.801953666667,0.945213223096614
"ADCY8",18.344465,20.437146,13.60388,987,1474,1224,0.0451663333333333,16.629796,19.169303,14.310797,834,858,493,0.023474,1.0211948064468
"ADCY9",5.484777,5.057732,4.294656,500,681,550,297.116619,9.559925,7.271277,10.831919,523,645,494,302.890285333333,0.981000819664241
"ADCYAP1",23.761483,14.864341,12.375151,871,688,393,45.0771346666667,30.770944,19.176885,8.504428,1000,630,186,49.77565,0.907465185904398
"ADCYAP1R1",9.448235,5.412402,8.491945,738,700,1206,3.445383,12.345314,17.278545,14.464588,948,1221,693,2.32725933333333,1.33604944930653
"ADD1",154.741787,190.237059,146.304246,4090,5785,4997,20.2461026666667,178.214398,172.875606,239.707079,3409,3808,2935,20.622838,0.982576971009387
"ADD2",44.498774,62.72364,41.285624,5346,8854,7243,5.18745433333333,58.077895,48.929165,56.121603,5598,5463,4263,4.55396833333333,1.11406006696113
