"Hs_symbol","Heart","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"ADAM8",0.0253,0.0253,2.265081,4.232185,7.470717,4.65599433333333,41,65,39,0.181276702127766
"ADAM9",112.00998,112.00998,10.682031,11.502737,12.462503,11.5490903333333,377,445,328,9.00543202719793
"ADAMDEC1",0.08856,0.08856,0,0,0.059317,0.0197723333333333,0,0,1,1.06745394478572
"ADAMTS1",36.80111,36.80111,14.234685,4.588657,3.552739,7.45869366666667,508,136,33,4.46890636895429
"ADAMTS10",0.27832,0.27832,40.162073,43.284464,61.364231,48.270256,489,643,476,0.0259450651119004
"ADAMTS12",1.32833,1.32833,0.710176,1.783791,0.892537,1.12883466666667,84,197,58,1.09371105067812
"ADAMTS13",2.06208,2.06208,7.587088,8.243445,8.27368,8.03473766666667,214,262,204,0.338922956368444
"ADAMTS14",0.11386,0.11386,0.211393,0.27945,0.297526,0.262789666666667,15,22,15,0.882062966939071
"ADAMTS15",5.11091,5.11091,0.56087,0.968467,0.586154,0.705163666666667,42,81,31,3.58376742330306
"ADAMTS16",0,0,0.24045,0.264744,0.214627,0.239940333333333,12,15,10,0.806490419834718
"ADAMTS17",1.13857,1.13857,3.07163,1.239608,0.531282,1.61417333333333,149,45,17,0.818067406904923
"ADAMTS18",0,0,1.411995,0.853451,1.538275,1.267907,55,54,37,0.440935188259483
"ADAMTS19",0.17711,0.17711,0.147189,0.945675,0.829666,0.640843333333333,9,26,8,0.71738110280689
"ADAMTS2",2.34039,2.34039,0.175824,2.047144,0.477721,0.900229666666667,11,49,15,1.75788751149203
"ADAMTS20",0,0,0.016112,0.074527,0.040071,0.04357,1,4,1,0.958249087267744
"ADAMTS3",0.45543,0.45543,3.556929,2.233924,2.107003,2.63261866666667,298,186,99,0.400655872127508
"ADAMTS4",2.37835,2.37835,0.176331,0.196548,0.19162,0.188166333333333,24,29,18,2.84333085799716
"ADAMTS5",4.52898,4.52898,0.116874,0.274268,0.109096,0.166746,15,38,10,4.73880347564937
"ADAMTS6",1.05001,1.05001,0.860627,0.362985,0.694859,0.639490333333333,13,27,21,1.25039468566553
"ADAMTS7",0.97411,0.97411,2.369279,2.937719,5.177745,3.49491433333333,151,167,164,0.439187458003464
"ADAMTS8",0.35422,0.35422,0.211062,0.449382,0.148566,0.26967,8,16,4,1.06659210661038
"ADAMTS9",29.72933,29.72933,2.512999,1.057654,1.747753,1.772802,43,41,29,11.0824105002809
"ADAMTSL1",1.82171,1.82171,1.119975,1.214395,1.457011,1.26379366666667,21,44,54,1.24645193665324
"ADAMTSL2",0.0506,0.0506,1.004098,1.776381,1.365861,1.38211333333333,47,95,46,0.441036950382993
"ADAMTSL3",8.1724,8.1724,1.089258,0.855606,0.779536,0.908133333333333,33,31,23,4.80700160715534
"ADAMTSL4",11.84113,11.84113,0.631448,0.521852,1.128889,0.760729666666667,18,20,28,7.29307300439269
"ADAMTSL5",17.72374,17.72374,5.476837,2.295622,2.572993,3.448484,10,10,3,4.20901592542538
"ADAP1",2.4163,2.4163,57.062331,75.582106,67.987821,66.8774193333333,602,900,577,0.0503304343853025
"ADAP2",3.88379,3.88379,1.320459,15.044578,8.125916,8.163651,24,52,21,0.532952422566071
"ADAR",42.98734,42.98734,90.499122,99.654405,78.045495,89.399674,3324,3711,2823,0.486587374197832
"ADARB1",10.68991,10.68991,54.505339,78.157127,58.321949,63.6614716666667,1010,1399,747,0.180786327602658
"ADARB2",0.10121,0.10121,2.242743,3.617584,1.425322,2.42854966666667,203,287,100,0.321188288653443
"ADAT1",23.21418,23.21418,50.081633,51.644642,49.027029,50.2511013333333,391,471,308,0.472461651946029
"ADAT2",4.28861,4.28861,0.865768,0.88184,1.068114,0.938574,56,60,47,2.7280929177839
"ADAT3",0,0,0.355735,0.817905,0.128549,0.434063,4,9,1,0.697319434362368
"ADCK1",9.7917,9.7917,7.036778,5.592912,6.381342,6.33701066666667,107,113,70,1.47085788617272
"ADCK2",7.2742,7.2742,17.806512,18.725946,17.522527,18.0183283333333,309,351,205,0.435064525913029
"ADCK5",0.24036,0.24036,4.463708,3.922499,4.011845,4.132684,77,71,39,0.241659139740533
"ADCY1",1.29038,1.29038,8.26322,11.820007,12.255044,10.7794236666667,1388,2194,1476,0.194439054474397
"ADCY10",0.50603,0.50603,0.159158,0.437994,0.487023,0.361391666666667,5,4,3,1.10624299889207
"ADCY10P1",1.44219,1.44219,1.185599,1.983642,1.550441,1.57322733333333,54,44,41,0.949076658857191
"ADCY2",0.13916,0.13916,52.673477,62.126591,38.152904,50.984324,1084,1239,619,0.0219135291631377
"ADCY3",11.71462,11.71462,37.93581,32.768872,39.729462,36.8113813333333,493,498,442,0.33626436146069
"ADCY4",34.05589,34.05589,0.052475,0.211763,0.531398,0.265212,2,6,5,27.707522533773
"ADCY5",55.96704,55.96704,24.033085,26.112757,35.668678,28.60484,943,1141,775,1.92424752168902
"ADCY6",57.8267,57.8267,37.722233,35.042786,42.586132,38.4503836666667,1164,1229,962,1.49115660058093
"ADCY7",0.27832,0.27832,19.699693,9.98426,9.347798,13.0105836666667,679,770,513,0.0912395964660145
"ADCY8",0,0,16.629796,19.169303,14.310797,16.7032986666667,834,858,493,0.0564866479874108
"ADCY9",12.91644,12.91644,9.559925,7.271277,10.831919,9.22104033333333,523,645,494,1.36154829118667
"ADCYAP1",0.36687,0.36687,30.770944,19.176885,8.504428,19.4840856666667,1000,630,186,0.0667283872096024
"ADCYAP1R1",5.16152,5.16152,12.345314,17.278545,14.464588,14.696149,948,1221,693,0.392549790397632
"ADD1",128.91142,128.91142,178.214398,172.875606,239.707079,196.932361,3409,3808,2935,0.656342496717856
"ADD2",1.17652,1.17652,58.077895,48.929165,56.121603,54.376221,5598,5463,4263,0.0393042349350636
"ADD3",173.44216,173.44216,209.81734,182.717742,285.808152,226.114411333333,1125,1260,1432,0.768080541326694
"ADGB",0,0,0.079156,0.085007,0.096214,0.0867923333333333,7,8,6,0.920138990061579
"ADH1A",0.25302,0.25302,0,0,0,0,0,0,0,1.25302
"ADH1B",134.288,134.288,0.056647,0.053723,0.027744,0.046038,3,3,1,129.333733573733
"ADH1C",12.208,12.208,0,0,0,0,0,0,0,13.208
"ADH4",0.16446,0.16446,0.219038,0.046003,0.059255,0.108098666666667,2,1,1,1.05086310003682
"ADH5",226.60073,226.60073,51.716203,53.859049,59.725452,55.1002346666667,1109,1257,965,4.05703704008273
"ADH5P2",0,0,0,0,0,0,0,0,0,1
"ADH5P3",0,0,0,0,0,0,0,0,0,1
"ADH6",0.29097,0.29097,0.14712,0.258936,0.135078,0.180378,1,2,1,1.09369202069168
"ADH7",0,0,0,0,0,0,0,0,0,1
"ADHFE1",136.10972,136.10972,1.533176,2.904502,1.884413,2.10736366666667,19,29,9,44.1241305196441
"ADI1",300.50657,300.50657,7.688085,7.474887,5.776141,6.97970433333333,239,264,168,37.7841781355892
"ADIG",0,0,0,0,0,0,0,0,0,1
"ADIPOQ",0.80965,0.80965,0.18143,0.066405,0.046462,0.098099,11,4,2,1.64798438027901
"ADIPOR1",121.2071,121.2071,32.771179,36.510146,35.962588,35.0813043333333,820,990,665,3.38699230135925
"ADIPOR2",53.12061,53.12061,13.655648,15.76099,14.87993,14.7655226666667,680,771,497,3.43284590966516
"ADK",79.81376,79.81376,14.222672,15.490404,15.026664,14.9132466666667,199,236,149,5.07839548351122
"ADM",6.5531,6.5531,0.236064,0.602904,0.295881,0.378283,3,12,1,5.48007919999013
"ADM2",0,0,0.302313,0.570998,0.351873,0.408394666666667,16,34,13,0.710028249657293
"ADNP",34.11915,34.11915,36.878211,39.041996,48.858063,41.5927566666667,1910,2126,1802,0.82453338897138
"ADNP2",6.79347,6.79347,6.594927,4.643655,6.103332,5.780638,347,320,281,1.14937119486396
"ADO",30.9691,30.9691,9.959653,11.447233,13.416577,11.607821,456,582,432,2.53565624067791
"ADORA1",4.0609,4.0609,11.469907,11.936572,14.581899,12.6627926666667,296,305,212,0.370414755128881
"ADORA2A",1.79641,1.79641,4.413529,3.207379,6.824159,4.81502233333333,60,83,126,0.480894111785297
"ADORA2B",0.91086,0.91086,0.217379,0.210155,0.383979,0.270504333333333,5,5,6,1.50401690877087
"ADORA3",8.70373,8.70373,0.138739,0,0,0.0462463333333333,1,0,0,9.27480430835441
"ADPGK",21.91115,21.91115,28.137644,29.036202,27.646254,28.2733666666667,469,461,314,0.782661941856135
"ADPRH",15.21889,15.21889,0.751548,0.863051,0.728396,0.780998333333333,34,37,19,9.10662839849186
"ADPRHL1",185.67546,185.67546,1.408252,3.106385,2.036874,2.183837,77,114,62,58.6322289740335
"ADPRM",7.91939,7.91939,2.645215,2.968743,3.126524,2.913494,40,51,33,2.27913726199657
"ADRA1A",11.61341,11.61341,5.412444,2.234791,1.986495,3.21124333333333,130,57,33,2.99517482168766
"ADRA1B",1.15122,1.15122,3.574671,6.46172,1.489437,3.84194266666667,80,123,28,0.444288614735077
"ADRA1D",0.03795,0.03795,1.037889,0.772783,0.900751,0.903807666666667,32,28,19,0.545196880006961
"ADRA2A",0.32892,0.32892,1.822037,2.47682,2.507269,2.26870866666667,80,125,76,0.406558104597065
"ADRA2B",3.99765,3.99765,0,0.018952,0.030186,0.0163793333333333,0,1,1,4.91711099989571
"ADRA2C",0.25302,0.25302,3.095777,3.647878,3.688473,3.477376,60,84,47,0.279855879872497
"ADRB1",20.94969,20.94969,0,0.081099,0.04564,0.0422463333333333,0,3,1,21.0599829406932
"ADRB2",4.92115,4.92115,0,0.060764,0.031577,0.0307803333333333,0,3,1,5.74433738064463
"ADRB3",0.0253,0.0253,0,0.028832,0,0.00961066666666667,0,1,0,1.0155399837297
"ADRM1",6.62901,6.62901,35.543179,35.105327,35.814864,35.48779,543,606,379,0.209083915468709
"ADSL",61.87495,61.87495,93.405141,109.211106,130.57745,111.064565666667,652,594,481,0.561060042716982
"ADTRP",0.32892,0.32892,0.167623,0.478121,1.355313,0.667019,4,4,8,0.797183475413298
"AEBP1",5.7308,5.7308,12.446389,10.141479,10.346731,10.9781996666667,226,226,154,0.561920838465458
"AEBP2",24.13768,24.13768,10.008881,7.776474,8.041923,8.60909266666667,158,157,116,2.61603055272856
"AEN",2.06208,2.06208,3.600724,8.566479,3.414798,5.19400033333333,146,375,108,0.494362259478944
"AFAP1",2.26449,2.26449,23.290396,16.573766,22.095393,20.653185,1553,1631,1552,0.150762578345865
"AFAP1L1",41.81082,41.81082,1.599206,0.208419,0.099343,0.635656,6,11,3,26.1734863565444
"AFAP1L2",4.8579,4.8579,4.947216,9.859102,9.434732,8.08035,228,443,332,0.645118304911154
"AFF1",90.81993,90.81993,2.325292,1.816296,2.18345,2.108346,260,252,161,29.5398034839107
"AFF2",0.18976,0.18976,6.813358,5.218686,5.826132,5.95272533333333,754,725,457,0.171121386644738
"AFF3",2.391,2.391,32.821478,29.378318,24.101755,28.7671836666667,1600,1650,1365,0.113917394335066
"AFF4",19.40629,19.40629,13.927016,12.408694,13.248024,13.194578,1671,1735,1211,1.4376116007112
"AFG3L1P",12.76463,12.76463,8.333697,12.744279,15.044761,12.0409123333333,205,215,203,1.05549593833376
"AFG3L2",129.68312,129.68312,39.785526,38.204829,39.379091,39.1231486666667,985,1048,638,3.25705046445092
"AFG3L2P1",0,0,0,0,0,0,0,0,0,1
"AFM",0,0,0,0,0,0,0,0,0,1
"AFMID",26.0606,26.0606,6.366853,10.41706,15.048696,10.6108696666667,51,96,82,2.33062645407928
"AFP",0,0,0.161654,0.641777,0,0.267810333333333,1,5,0,0.788761515589477
"AFTPH",16.06649,16.06649,17.016,15.846354,18.461158,17.1078373333333,467,576,404,0.942491899271903
"AGA",13.28332,13.28332,3.48172,3.025964,4.252497,3.586727,37,32,25,3.11405496773625
"AGAP1",5.25007,5.25007,39.968981,39.969595,38.617855,39.5188103333333,3512,3941,2445,0.154251073725585
"AGAP11",14.94057,14.94057,0.068442,0,0,0.022814,3,0,0,15.5850135019661
"AGAP2",12.42306,12.42306,33.956282,29.109611,35.794874,32.953589,1212,1301,1028,0.395335526974777
"AGAP3",8.36216,8.36216,102.804464,127.384946,137.319807,122.503072333333,1027,1397,938,0.0758050777452049
"AGAP4",1.48014,1.48014,28.281119,20.561029,29.483262,26.10847,327,308,268,0.091489486496287
"AGAP5",2.68196,2.68196,5.283368,4.83848,4.513441,4.87842966666667,84,99,52,0.626350948941069
"AGAP6",8.69108,8.69108,5.89968,6.292057,7.28732,6.493019,169,216,150,1.29334784817708
"AGAP9",0.27832,0.27832,7.558081,6.786769,8.669538,7.67146266666667,230,226,187,0.147416883303194
"AGBL1",0,0,0.022406,0.050671,0.601484,0.224853666666667,3,5,2,0.816424057186695
"AGBL2",0.21506,0.21506,0.322588,3.859438,0.28983,1.49061866666667,3,6,1,0.487854690989762
"AGBL3",2.77052,2.77052,1.681421,1.334678,1.511764,1.50928766666667,33,34,19,1.50262564555173
"AGBL4",0.17711,0.17711,0.568859,1.004124,0.653003,0.741995333333333,18,23,18,0.675725116753087
"AGBL5",10.13327,10.13327,21.832699,28.417908,22.762428,24.3376783333333,473,540,374,0.439395822045521
"AGER",2.50485,2.50485,7.925128,5.173001,7.993226,7.03045166666667,60,53,51,0.43644494051912
"AGFG1",53.28507,53.28507,18.78608,26.342258,25.878437,23.668925,739,881,684,2.2005446123007
"AGFG2",5.80671,5.80671,2.785677,3.416541,3.074621,3.09227966666667,66,86,56,1.66330518792337
"AGGF1",22.46778,22.46778,5.426876,5.911931,6.562539,5.96711533333333,322,379,277,3.36836393216016
"AGGF1P4",0,0,0,0,0,0,0,0,0,1
"AGK",47.02294,47.02294,26.172652,30.660511,28.558331,28.4638313333333,499,571,405,1.62989461406773
"AGKP1",0,0,0.070357,0,0,0.0234523333333333,1,0,0,0.977085075123186
"AGL",54.47425,54.47425,3.579074,4.086518,4.301413,3.98900166666667,331,403,284,11.119308772864
"AGMAT",0.10121,0.10121,0.434222,0.773905,0.334104,0.514077,17,33,9,0.72731439682394
"AGMO",0.60724,0.60724,0.101863,0.062863,0.122308,0.095678,3,2,3,1.46689082011321
"AGPAT1",36.49749,36.49749,51.494801,64.73652,72.127041,62.7861206666667,1385,1814,1283,0.587862839252355
"AGPAT2",6.46455,6.46455,1.72566,2.756024,1.502023,1.994569,22,35,18,2.49269594389042
"AGPAT3",23.619,23.619,12.118778,17.899789,13.55139,14.523319,852,1006,552,1.58593661574564
"AGPAT4",1.80906,1.80906,13.705794,17.597189,14.2504,15.184461,1312,1475,856,0.173565248790182
"AGPAT5",5.40188,5.40188,18.111502,20.02746,24.867655,21.0022056666667,563,694,522,0.290965373971522
"AGPAT5P1",0,0,0,0,0,0,0,0,0,1
"AGPS",13.37187,13.37187,11.405598,12.065493,15.432928,12.9680063333333,1074,1226,1020,1.02891347963545
"AGR2",0,0,0,0.089475,0,0.029825,0,2,0,0.971038768722841
"AGR3",0.37952,0.37952,0,0,0,0,0,0,0,1.37952
"AGRN",1.27773,1.27773,151.242668,155.040397,202.307633,169.530232666667,2985,4025,2736,0.01335675184618
"AGRP",0,0,0.569353,0,0.400936,0.323429666666667,2,0,1,0.755612500752464
"AGT",61.35627,61.35627,1.456751,2.697801,1.787476,1.980676,39,79,34,20.9201771678639
"AGTPBP1",30.1468,30.1468,43.388667,38.823647,43.776949,41.996421,1837,1813,1447,0.724404480084517
"AGTR1",8.62783,8.62783,0.161888,0,0.151808,0.104565333333333,3,0,2,8.71639703823163
"AGTR2",0.45543,0.45543,0,0,0,0,0,0,0,1.45543
"AGTRAP",3.188,3.188,0.220321,2.003319,1.615066,1.27956866666667,2,18,13,1.83718966716803
"AGXT",0,0,0.033479,0,0,0.0111596666666667,1,0,0,0.98896349702767
"AGXT2",0,0,0.508909,0.247231,0.076392,0.277510666666667,10,5,1,0.782772329102536
"AHCTF1",17.74904,17.74904,15.683292,13.552557,26.675804,18.6372176666667,459,473,350,0.954770697063958
"AHCY",49.11032,49.11032,35.922299,44.847231,45.013474,41.927668,931,1160,842,1.16731987397964
"AHCYL1",76.15768,76.15768,22.475979,24.735527,29.769222,25.6602426666667,892,979,763,2.89411019114505
"AHCYL2",9.34892,9.34892,20.381846,20.644693,25.415275,22.1472713333333,957,1019,859,0.447090279064426
"AHDC1",4.69344,4.69344,9.266159,11.755613,13.856811,11.6261943333333,497,600,418,0.450922886951711
"AHI1",17.36952,17.36952,89.891183,68.893528,59.464009,72.7495733333333,1496,1366,900,0.249079678291472
"AHNAK",146.4201,146.4201,0.654095,1.167837,1.695821,1.17258433333333,150,270,215,67.8547192567745
"AHNAK2",2.16328,2.16328,19.83863,28.932497,25.111833,24.6276533333333,1903,3254,1702,0.123432292409137
"AHR",20.73462,20.73462,4.283421,5.122829,2.945688,4.11731266666667,129,176,98,4.24727223364242
"AHRR",0.60724,0.60724,2.399334,2.015942,2.562502,2.325926,181,169,137,0.483245868970025
"AHSA1",285.64191,285.64191,283.646861,294.125882,324.140509,300.637750666667,1069,1200,885,0.950285265575932
"AHSG",0.0759,0.0759,0.160989,0.062688,0,0.074559,3,1,0,1.00124795381175
"AHSP",0,0,0,0,0,0,0,0,0,1
"AICDA",0.20241,0.20241,0.084006,0.181559,0.157862,0.141142333333333,3,7,4,1.05368976759253
"AIDA",85.73432,85.73432,23.288778,23.17764,30.833032,25.7664833333333,790,792,640,3.24040774874548
"AIF1",32.94262,32.94262,0.177846,0,0,0.059282,1,0,0,32.0430442507283
"AIF1L",40.44454,40.44454,0.407411,0.770708,1.344135,0.840751333333333,7,13,38,22.5150128914751
"AIFM1",293.48539,293.48539,24.62524,25.565685,25.065783,25.0855693333333,352,374,248,11.2892069265168
"AIFM2",4.99706,4.99706,1.176121,1.511826,1.535584,1.40784366666667,38,66,40,2.49063512013723
"AIFM3",0.13916,0.13916,2.311849,2.22873,2.696467,2.41234866666667,25,40,19,0.333834584703439
"AIG1",138.3236,138.3236,25.121367,29.822291,23.760478,26.234712,446,515,332,5.11566268811655
"AIG1P1",0,0,0,0,0,0,0,0,0,1
"AIM2",0.24036,0.24036,2.381682,1.959419,3.322389,2.55449666666667,20,21,24,0.348955173212522
"AIMP1",68.37745,68.37745,12.018398,15.773182,18.006275,15.2659516666667,319,392,245,4.26519464841231
"AIMP1P1",0,0,0,0.093566,0,0.0311886666666667,0,1,0,0.96975464560963
"AIMP2",22.822,22.822,13.944132,13.47518,14.693824,14.037712,178,168,120,1.58415056758635
"AIP",8.77964,8.77964,17.821738,15.612301,21.460572,18.2982036666667,198,224,183,0.506764265157598
"AIPL1",0,0,0,0.105661,0.041476,0.0490456666666667,0,3,1,0.953247348304189
"AIRE",0,0,0.248486,0.082214,0.133086,0.154595333333333,9,5,3,0.866104314758475
"AJAP1",0,0,6.370915,4.200777,7.291696,5.95446266666667,947,690,787,0.143792561399903
"AJUBA",9.07061,9.07061,0.417749,1.355535,1.729498,1.167594,11,26,36,4.64598536441788
"AK1",105.84906,105.84906,79.096711,89.20711,92.669126,86.9909823333333,473,622,420,1.21431829906418
"AK2",173.40421,173.40421,93.879169,166.759166,138.367628,133.001987666667,715,788,577,1.30150464957158
"AK3",285.74311,285.74311,23.896103,25.355864,25.370218,24.8740616666667,665,701,483,11.0822612117914
"AK3P3",9.03266,9.03266,0.870278,0.799645,0.734318,0.801413666666667,5,5,3,5.56932601636381
"AK3P4",0,0,0,0,0,0,0,0,0,1
"AK4",71.76786,71.76786,5.716636,3.967943,4.49349,4.726023,536,402,299,12.7082723908025
"AK4P5",0,0,0,0,0,0,0,0,0,1
"AK5",1.23978,1.23978,100.135142,107.966174,85.029693,97.7103363333333,436,521,279,0.0226904302345453
"AK7",0.55663,0.55663,2.018904,2.693953,0.833253,1.84870333333333,31,35,18,0.546434576667045
"AK8",0.12651,0.12651,0.588691,1.88423,0.828888,1.100603,10,21,6,0.536279344550113
"AKAP1",180.51394,180.51394,28.044575,30.038668,33.573799,30.5523473333333,522,624,452,5.75278720414695
"AKAP10",13.06825,13.06825,52.060955,45.517768,53.248516,50.2757463333333,323,361,261,0.274364607168175
"AKAP11",12.99235,12.99235,8.323249,8.237056,9.294324,8.61820966666667,1135,1201,905,1.45477697876483
"AKAP12",10.50015,10.50015,151.147279,118.372655,79.849128,116.456354,15154,13024,5783,0.0979099862064508
"AKAP13",97.52484,97.52484,32.117036,18.024498,23.567965,24.569833,863,788,780,3.8531671286238
"AKAP14",0.10121,0.10121,0.735177,1.190024,0.1829,0.702700333333333,3,3,1,0.646743280917899
"AKAP17A",0,0,6.167857,6.707664,7.779137,6.884886,218,271,196,0.126824915414123
"AKAP3",3.45366,3.45366,1.151849,1.183275,0.751619,1.02891433333333,28,36,23,2.19509514365893
"AKAP4",0,0,0,0,0,0,0,0,0,1
"AKAP5",0.27832,0.27832,1.171461,1.522846,1.641464,1.445257,102,133,98,0.522775315641669
"AKAP6",66.02441,66.02441,72.000178,55.292044,70.422678,65.9049666666667,6236,5894,5090,1.00178526855754
"AKAP7",17.63518,17.63518,5.07932,4.681244,7.507809,5.75612433333333,110,88,82,2.75826480990852
"AKAP8",13.56163,13.56163,8.558022,7.532783,6.891094,7.660633,281,322,217,1.68135862586488
"AKAP8L",26.81965,26.81965,92.914395,99.717673,81.74058,91.4575493333333,886,1111,635,0.300891059741406
"AKAP9",60.43276,60.43276,60.285558,50.926564,55.187526,55.4665493333333,1294,1244,909,1.08794960424003
"AKIP1",32.39864,32.39864,16.234407,19.828165,17.464816,17.8424626666667,138,152,101,1.77251989778831
"AKIRIN1",92.35068,92.35068,73.862255,77.075756,71.286872,74.074961,1656,1828,1301,1.24343294697149
"AKIRIN2",50.4513,50.4513,32.818538,35.917394,30.672401,33.136111,555,646,408,1.50723965011714
"AKNA",0.88555,0.88555,5.916587,6.477522,3.82512,5.40640966666667,128,183,131,0.294322420529981
"AKNAD1",0,0,0.154992,0,0.042359,0.0657836666666667,2,0,1,0.938276717194953
"AKR1A1",51.66578,51.66578,120.427668,126.662502,146.21925,131.10314,535,594,428,0.39867167426906
"AKR1B1",278.2159,278.2159,72.705206,77.941929,72.885712,74.510949,1054,1233,769,3.69768760289319
"AKR1B10",1.72051,1.72051,0,0.236405,0,0.0788016666666667,0,2,0,2.52178883668762
"AKR1B15",0.0506,0.0506,0.60551,0.859818,0.674053,0.713127,14,23,12,0.613264515707242
"AKR1B1P1",0,0,0,0,0,0,0,0,0,1
"AKR1C1",20.96234,20.96234,75.064826,65.076357,79.073233,73.071472,753,734,566,0.29650200552245
"AKR1C2",4.25066,4.25066,42.285771,41.498379,37.274503,40.3528843333333,552,602,379,0.126972037976263
"AKR1C3",15.5225,15.5225,2.183346,1.336356,1.974692,1.83146466666667,24,12,8,5.83531915284363
"AKR1C4",0,0,0.080585,0.075869,0,0.0521513333333333,1,1,0,0.950433619498336
"AKR1D1",0.03795,0.03795,0.032544,0.057988,0.123268,0.0712666666666667,1,2,3,0.968899744850333
"AKR1E2",1.72051,1.72051,2.181267,4.689893,4.575486,3.81554866666667,18,20,14,0.564942894011524
"AKR7A2",16.53457,16.53457,9.542928,11.454881,16.24335,12.4137196666667,118,125,111,1.30721160392025
"AKR7A3",0.16446,0.16446,0.159165,0.63828,0.454263,0.417236,2,10,4,0.821641561461888
"AKT1",47.36451,47.36451,64.99747,74.43637,99.560433,79.6647576666667,1025,1209,1039,0.599574230419908
"AKT1S1",11.82848,11.82848,8.708223,18.104978,13.728043,13.513748,223,297,194,0.883884713996688
"AKT2",30.34922,30.34922,66.278594,96.507519,165.85794,109.548017666667,814,1010,784,0.283580118953618
"AKT3",9.66519,9.66519,22.87337,22.916212,22.969286,22.9196226666667,1638,1879,1545,0.445876180766954
"AKTIP",110.34008,110.34008,21.043331,28.441301,23.543803,24.3428116666667,314,367,222,4.39335940559608
