"Hs_symbol","DRG","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"ADAMTS10",5.1956,5.1956,2.733393,2.863047,1.555908,2.384116,70,54,46,1.83078830631101
"ADAMTS12",0.86768,0.86768,9.689995,10.514763,8.128071,9.44427633333333,421,377,273,0.178823303826156
"ADAMTS13",5.32105,5.32105,3.498026,3.363595,2.00095,2.95419033333333,170,115,87,1.59856998959163
"ADAMTS14",1.474,1.474,1.363407,0.882597,0.773,1.00633466666667,169,102,89,1.23309437907003
"ADAMTS15",1.43219,1.43219,5.729811,5.379448,3.798096,4.96911833333333,751,656,463,0.407462185230594
"ADAMTS16",3.16754,3.16754,0.036176,0.066894,0.143115,0.0820616666666667,4,7,12,3.85148104621271
"ADAMTS17",0.44952,0.44952,0.492449,0.402607,0.432152,0.442402666666667,33,26,24,1.00493435952235
"ADAMTS18",0.07318,0.07318,0.121899,0.017094,0.017158,0.0520503333333333,3,2,2,1.02008427353444
"ADAMTS19",0.08363,0.08363,2.13328,0.847573,1.17336,1.38473766666667,96,45,53,0.4544021823225
"ADAMTS2",7.24457,7.24457,0.115833,0.086629,0.03467,0.079044,13,8,5,7.64062447870522
"ADAMTS20",0.01045,0.01045,0.194401,0.034761,0.182112,0.137091333333333,12,3,3,0.88862694699986
"ADAMTS3",1.26493,1.26493,0.99259,0.688442,0.66207,0.781034,83,76,57,1.27169385873599
"ADAMTS4",2.04897,2.04897,0.02932,0.026379,0.464571,0.173423333333333,6,6,4,2.59835467165871
"ADAMTS5",0.43907,0.43907,0.014722,0,0,0.00490733333333333,1,0,0,1.43204249015332
"ADAMTS6",0.20908,0.20908,0.791118,0.693934,0.622677,0.702576333333333,95,61,55,0.710147308128524
"ADAMTS7",2.4044,2.4044,5.459603,4.568133,3.862321,4.630019,514,375,312,0.604687124501711
"ADAMTS8",19.88338,19.88338,0.317805,0.100515,0.182645,0.200321666666667,24,7,13,17.3981529950999
"ADAMTS9",10.33894,10.33894,11.270211,9.013448,9.75239,10.0120163333333,594,373,363,1.02968790244862
"ADAMTSL1",3.7216,3.7216,2.699594,2.503845,1.528651,2.24403,224,163,120,1.45547359303089
"ADAMTSL2",11.72931,11.72931,0.864767,0.719934,0.473671,0.686124,77,57,38,7.54945069283161
"ADAMTSL3",0.77359,0.77359,0.184832,0.214714,0.105793,0.168446333333333,11,12,8,1.5179045450383
"ADAMTSL4",19.39204,19.39204,12.635359,12.932216,10.354914,11.974163,763,595,511,1.57174223878643
"ADAMTSL5",10.03577,10.03577,42.692522,31.619021,21.507695,31.939746,494,357,323,0.335028995062682
"ADAP1",105.65787,105.65787,2.559191,2.013888,2.267124,2.28006766666667,50,43,34,32.5169724648973
"ADAP2",12.90015,12.90015,3.159636,0.302603,0.075168,1.17913566666667,8,6,4,6.37874466130073
"ADAR",37.63415,37.63415,31.090188,13.016808,8.388818,17.4986046666667,1562,1005,859,2.08848995349451
"ADARB1",13.57966,13.57966,19.742685,2.826503,2.675535,8.41490766666667,369,269,279,1.54857174559651
"ADARB2",8.26906,8.26906,0.115823,0.022508,0.083771,0.074034,3,4,2,8.63013647612645
"ADAT1",29.59508,29.59508,12.085066,7.251189,8.024499,9.12025133333333,134,77,60,3.02315416804207
"ADAT2",3.40798,3.40798,0.527551,0.654778,0.610782,0.597703666666667,63,65,57,2.75894716396094
"ADAT3",3.73205,3.73205,0.613159,0.450686,0.803128,0.622324333333333,20,11,23,2.91683352260224
"ADCK1",7.49547,7.49547,6.62267,6.828834,4.626745,6.026083,191,206,136,1.2091331685094
"ADCK2",40.61352,40.61352,8.450675,6.860918,7.832185,7.71459266666667,216,169,177,4.77515376698808
"ADCK5",14.31143,14.31143,4.110263,2.199273,1.452022,2.587186,128,66,57,4.26836801883147
"ADCY1",3.07346,3.07346,0.4447,0.546407,0.45112,0.480742333333333,108,68,50,2.75095802173099
"ADCY10",0.11499,0.11499,0.095948,0.039473,0.019977,0.0517993333333333,1,4,2,1.0600786335036
"ADCY10P1",0.21953,0.21953,2.288528,3.3026,2.270997,2.62070833333333,123,92,65,0.336820833860778
"ADCY2",3.4707,3.4707,0.17816,0.66433,0.071804,0.304764666666667,11,16,10,3.42644165205782
"ADCY3",163.3113,163.3113,0.989079,0.854518,0.47374,0.772445666666667,27,19,13,92.7031519725005
"ADCY4",11.96975,11.96975,0.32983,0.401649,0.214958,0.315479,5,3,3,9.85933640901907
"ADCY5",16.97718,16.97718,29.485628,24.648613,19.357219,24.4971533333333,2001,1890,1434,0.705066160326918
"ADCY6",4.34884,4.34884,52.569283,30.652688,27.231797,36.8179226666667,3885,2826,2457,0.141436642280581
"ADCY7",8.76039,8.76039,1.115192,0.719433,0.654716,0.829780333333333,39,31,24,5.33418674482055
"ADCY8",1.08721,1.08721,0.108939,0,0.014524,0.0411543333333333,9,0,1,2.00470759538371
"ADCY9",6.63825,6.63825,3.831584,2.220177,1.998618,2.68345966666667,528,363,299,2.07366190788569
"ADCYAP1",30.46275,30.46275,0,0,0,0,0,0,0,31.46275
"ADCYAP1R1",0.94085,0.94085,0.006753,0,0,0.002251,1,0,0,1.93649095885163
"ADD1",327.90843,327.90843,153.183987,134.469754,126.62982,138.094520333333,4224,3342,2845,2.36463973714987
"ADD2",16.43358,16.43358,5.559971,3.289912,3.736443,4.195442,820,551,534,3.35555280955884
"ADD3",65.51478,65.51478,179.187635,64.000519,43.576139,95.5880976666667,1088,803,587,0.688643648718995
"ADGB",0,0,0.054045,0.059068,0.038539,0.0505506666666667,7,8,5,0.951881743288916
"ADH1A",0.32407,0.32407,0.524325,0.037682,0,0.187335666666667,4,1,0,1.11516063837045
"ADH1B",139.2359,139.2359,0.014292,0.010538,0.024878,0.0165693333333333,1,1,2,137.950157851178
"ADH1C",5.18515,5.18515,0,0,0,0,0,0,0,6.18515
"ADH4",0.19862,0.19862,0.029115,0,0,0.009705,1,0,0,1.18709920224224
"ADH5",78.63446,78.63446,78.39781,62.67658,56.457748,65.844046,2080,1938,1702,1.19134709469861
"ADH5P2",0,0,0,0,0,0,0,0,0,1
"ADH5P3",0,0,0,0,0,0,0,0,0,1
"ADH6",0.05227,0.05227,0.394861,0.596771,0.522517,0.504716333333333,8,5,6,0.699314533038232
"ADH7",0.34498,0.34498,0.120761,0,0,0.0402536666666667,1,0,0,1.29293463998044
"ADHFE1",20.23881,20.23881,14.948092,14.215742,12.787038,13.983624,254,182,182,1.41746816391015
"ADI1",142.58116,142.58116,29.09088,31.659375,27.77474,29.5083316666667,1125,1042,951,4.706293401054
"ADIG",0.05227,0.05227,0,0,0,0,0,0,0,1.05227
"ADIPOQ",0.90949,0.90949,0.034025,0.022496,0.028266,0.0282623333333333,3,2,3,1.85700665880659
"ADIPOR1",57.29799,57.29799,34.526107,31.357092,27.232321,31.0385066666667,1429,1268,1076,1.81962257500142
"ADIPOR2",59.36787,59.36787,9.189842,8.119334,7.344019,8.21773166666667,766,648,585,6.54910255397252
"ADK",61.78273,61.78273,11.915415,10.357807,7.022151,9.76512433333333,225,228,162,5.83204875819208
"ADM",18.608,18.608,12.326912,9.764378,11.025989,11.039093,342,255,285,1.62869412172495
"ADM2",0.07318,0.07318,0.032053,0.071322,0.011638,0.0383376666666667,3,6,1,1.03355587922105
"ADNP",11.76067,11.76067,14.095506,12.815889,10.050779,12.3207246666667,1132,881,696,0.957956141224949
"ADNP2",2.62394,2.62394,12.492528,2.990565,2.49652,5.99320433333333,399,306,259,0.518208796320504
"ADO",17.2908,17.2908,2.460041,2.781656,2.109367,2.45035466666667,172,194,148,5.30113619237597
"ADORA1",16.47539,16.47539,5.806826,4.790978,3.967275,4.85502633333333,271,237,186,2.9846817085195
"ADORA2A",2.23714,2.23714,1.33958,0.74573,1.152519,1.07927633333333,36,31,39,1.55685896487384
"ADORA2B",0.84677,0.84677,0.761463,0.775973,0.622445,0.719960333333333,26,28,22,1.07372825070966
"ADORA3",65.88067,65.88067,0,0,0,0,0,0,0,66.88067
"ADPGK",36.56785,36.56785,12.097518,8.326456,6.13148,8.851818,332,251,211,3.81329111033111
"ADPRH",5.79148,5.79148,1.170042,1.306376,1.207528,1.227982,87,88,85,3.04826520142443
"ADPRHL1",8.02862,8.02862,87.623752,72.82769,76.641213,79.030885,4502,3419,3338,0.112814196669198
"ADPRM",9.60716,9.60716,1.45691,0.95853,0.879918,1.09845266666667,30,22,20,5.05475304184448
"ADRA1A",0.19862,0.19862,0.025515,0.102006,0.024366,0.050629,1,4,1,1.14085942801883
"ADRA1B",0.6586,0.6586,0.374976,0.339421,0.369417,0.361271333333333,20,16,18,1.21841983988497
"ADRA1D",1.64127,1.64127,0.080449,0.0371,0.088722,0.068757,5,2,5,2.47134755608618
"ADRA2A",2.19533,2.19533,0,0.0134,0,0.00446666666666667,0,1,0,3.18112099289839
"ADRA2B",0.44952,0.44952,0.083598,0.064501,0.102753,0.0836173333333333,7,5,8,1.33766778678328
"ADRA2C",10.69437,10.69437,0.098793,0.145416,0.05509,0.0997663333333333,4,5,2,10.633504268634
"ADRB1",0.2718,0.2718,2.1553,2.869327,1.868118,2.29758166666667,128,153,104,0.385676574095461
"ADRB2",2.10124,2.10124,0.659087,0.581192,0.584171,0.60815,48,41,41,1.92845194789043
"ADRB3",0.02091,0.02091,0.05234,0.115423,0.075513,0.081092,3,6,4,0.944332212244656
"ADRM1",160.39465,160.39465,33.153986,31.020408,24.844419,29.6729376666667,865,774,635,5.26179304225539
"ADSL",37.03828,37.03828,112.110103,80.936128,62.391014,85.1457483333333,905,744,562,0.441557253096395
"ADTRP",0.10454,0.10454,0.063655,0,0.331294,0.131649666666667,1,0,3,0.976044117304855
"AEBP1",21.11694,21.11694,3.63944,2.000052,1.793493,2.47766166666667,146,82,91,6.35971584354813
"AEBP2",4.50564,4.50564,7.367645,5.103759,3.549319,5.340241,138,129,97,0.868364467533647
"AEN",7.3073,7.3073,5.588296,5.342741,4.406112,5.112383,384,339,273,1.35909349921299
"AFAP1",2.69711,2.69711,3.908081,2.811282,3.332679,3.35068066666667,573,433,308,0.849777375831307
"AFAP1L1",8.57222,8.57222,20.169832,17.346547,13.400218,16.972199,971,776,713,0.532612620191886
"AFAP1L2",50.47158,50.47158,1.188832,1.12508,0.808664,1.04085866666667,94,87,61,25.2205509576361
"AFF1",14.17553,14.17553,6.920093,3.864595,3.586838,4.79050866666667,802,515,417,2.62075939672773
"AFF2",2.19533,2.19533,0.286195,0.11348,0.082932,0.160869,32,24,17,2.75253280085867
"AFF3",9.60716,9.60716,2.122004,2.112918,2.473893,2.23627166666667,144,102,84,3.27758639957606
"AFF4",5.27923,5.27923,4.609121,2.888101,2.324789,3.27400366666667,719,532,378,1.46916813594997
"AFG3L1P",9.68034,9.68034,9.347045,6.134107,5.323901,6.93501766666667,231,175,153,1.34597557921841
"AFG3L2",52.70872,52.70872,71.315232,42.356748,39.185155,50.9523783333333,3495,2727,2368,1.03380676155763
"AFG3L2P1",0.01045,0.01045,0.088811,0,0,0.0296036666666667,3,0,0,0.981397048896809
"AFM",0,0,0.026079,0.025368,0,0.017149,1,1,0,0.983140129912137
"AFMID",40.5508,40.5508,25.195623,22.849002,19.331607,22.458744,256,237,200,1.77122867277123
"AFP",0.02091,0.02091,1.322048,1.003117,1.248131,1.19109866666667,20,22,13,0.465935202066056
"AFTPH",11.4366,11.4366,2.104705,1.859219,1.950039,1.971321,95,71,81,4.18554575557471
"AGA",8.2377,8.2377,2.964544,2.070598,1.942067,2.32573633333333,40,27,18,2.7776405205103
"AGAP1",13.62147,13.62147,3.10479,1.911354,2.297394,2.437846,366,246,187,4.25309045256826
"AGAP11",448.57815,448.57815,0,0,0,0,0,0,0,449.57815
"AGAP2",3.59615,3.59615,0.016202,0.010699,0,0.008967,2,1,0,4.55530260157171
"AGAP3",109.69309,109.69309,36.285633,21.823063,25.19628,27.7683253333333,603,465,457,3.84774187295991
"AGAP4",0.44952,0.44952,7.838784,10.067337,3.351015,7.085712,204,195,132,0.179269308627366
"AGAP5",0.35543,0.35543,3.722359,2.596805,2.460699,2.926621,146,122,78,0.345189922836963
"AGAP6",2.47758,2.47758,4.203342,3.135968,3.295296,3.54486866666667,219,166,163,0.765166224825272
"AGAP9",0.05227,0.05227,4.303122,5.115992,2.98596,4.13502466666667,215,245,142,0.204920145141789
"AGBL1",0.01045,0.01045,0.174113,0.070004,0.009905,0.084674,1,0,2,0.931570222942562
"AGBL2",0.45997,0.45997,0.068239,0.180448,0.161956,0.136881,1,1,2,1.28418893446192
"AGBL3",0.82586,0.82586,0.535719,0.582941,0.95389,0.69085,7,5,7,1.07984741402253
"AGBL4",1.2022,1.2022,0.207912,0.078864,0.071547,0.119441,7,6,3,1.96723185947272
"AGBL5",9.77442,9.77442,6.835706,5.203639,4.551515,5.53028666666667,265,188,168,1.64991531765323
"AGER",6.82642,6.82642,3.399831,3.238186,4.165934,3.601317,47,32,40,1.70090867462511
"AGFG1",41.04213,41.04213,12.453578,14.959457,11.251119,12.8880513333333,460,486,325,3.02721591322843
"AGFG2",24.98489,24.98489,4.634728,3.754121,3.312598,3.90048233333333,154,122,107,5.30251682028307
"AGGF1",12.76425,12.76425,3.020738,2.491328,2.272935,2.59500033333333,242,214,191,3.82872009005841
"AGGF1P4",0,0,0,0,0,0,0,0,0,1
"AGK",12.22064,12.22064,14.039557,6.032043,9.333119,9.801573,379,269,246,1.22395506654447
"AGKP1",0,0,0,0,0,0,0,0,0,1
"AGL",2.80165,2.80165,13.588373,7.492136,6.033664,9.03805766666667,1663,972,761,0.378723666095695
"AGMAT",1.69354,1.69354,0.307066,0.123223,0.153755,0.194681333333333,20,8,9,2.25460959742682
"AGMO",1.18129,1.18129,0.091285,0,0.044503,0.0452626666666667,4,0,2,2.08683431405439
"AGPAT1",93.93902,93.93902,27.165602,24.508084,24.446505,25.373397,1132,1016,989,3.59980248278218
"AGPAT2",52.19647,52.19647,10.194313,10.655915,10.39657,10.4155993333333,316,306,274,4.65998047467095
"AGPAT3",33.04487,33.04487,6.213009,3.989278,3.340613,4.5143,705,519,415,6.17392416081824
"AGPAT4",16.96673,16.96673,3.542077,1.810263,1.986204,2.44618133333333,227,178,150,5.21351846062656
"AGPAT5",13.93509,13.93509,4.403986,3.172896,2.976115,3.51766566666667,165,138,113,3.3059307841653
"AGPAT5P1",0,0,0,0,0,0,0,0,0,1
"AGPS",7.22367,7.22367,6.34468,4.527995,1.9977,4.290125,428,384,265,1.55453226530564
"AGR2",0.1359,0.1359,0,0,0,0,0,0,0,1.1359
"AGR3",0,0,0,0,0,0,0,0,0,1
"AGRN",38.97225,38.97225,46.880423,14.68963,16.705712,26.0919216666667,1767,1176,845,1.47543059114854
"AGRP",0.42861,0.42861,0.327996,0,0,0.109332,2,0,0,1.28781104304212
"AGT",56.07488,56.07488,15.668401,15.443338,11.613746,14.2418283333333,683,647,478,3.74462162621129
"AGTPBP1",29.5219,29.5219,4.304379,4.356909,3.208737,3.956675,267,235,145,6.1577367892791
"AGTR1",1.21266,1.21266,0.036968,0.051561,0,0.0295096666666667,1,2,0,2.14923674020869
"AGTR2",0.01045,0.01045,0,0,0,0,0,0,0,1.01045
"AGTRAP",56.72303,56.72303,5.909797,8.55236,4.87903,6.44706233333333,102,137,88,7.75111411940646
"AGXT",0.04182,0.04182,0.40765,0,0,0.135883333333333,2,0,0,0.917189265329479
"AGXT2",0,0,0,0.03453,0,0.01151,0,1,0,0.988620972605313
"AHCTF1",4.31747,4.31747,9.794642,10.507182,10.791904,10.364576,263,195,161,0.467898670394742
"AHCY",105.30244,105.30244,46.397388,40.184516,35.265087,40.6156636666667,2019,1693,1405,2.55438531153706
"AHCYL1",29.04102,29.04102,13.831331,8.564906,7.852271,10.082836,789,672,551,2.71058959999047
"AHCYL2",10.31803,10.31803,3.946434,1.513546,1.58485,2.34827666666667,202,155,127,3.38025531542097
"AHDC1",5.9901,5.9901,8.720524,4.980401,3.705219,5.802048,855,610,498,1.02764637944337
"AHI1",9.23082,9.23082,5.51459,4.987342,3.89432,4.79875066666667,130,97,68,1.76431452016216
"AHNAK",99.45869,99.45869,25.177395,24.338481,25.463756,24.9932106666667,5436,3274,2927,3.86480497881806
"AHNAK2",266.96202,266.96202,6.352105,4.722924,5.104707,5.39324533333333,778,384,441,41.913301622087
"AHR",11.66659,11.66659,1.744644,0.649098,0.384949,0.926230333333333,73,43,44,6.57584390651793
"AHRR",3.64842,3.64842,0.125704,0.179308,0.108044,0.137685333333333,16,22,13,4.08585736653603
"AHSA1",306.99012,306.99012,158.605398,162.899639,141.274599,154.259878666667,1011,1022,864,1.98370707645106
"AHSG",0.44952,0.44952,0,0.068161,0.068956,0.0457056666666667,0,2,2,1.38616443059025
"AHSP",0.09409,0.09409,0,0,0,0,0,0,0,1.09409
"AICDA",0.01045,0.01045,0.019139,0.054139,0.038144,0.0371406666666667,1,2,2,0.97426514307606
"AIDA",37.92686,37.92686,10.993077,9.065285,7.751276,9.26987933333333,444,468,400,3.79039117564445
"AIF1",166.1025,166.1025,0,0,0,0,0,0,0,167.1025
"AIF1L",77.58907,77.58907,2.336113,1.715606,1.478634,1.843451,61,56,38,27.638622926859
"AIFM1",22.40277,22.40277,51.762293,48.094343,43.107555,47.6547303333333,1391,1132,955,0.480996808319926
"AIFM2",8.36314,8.36314,8.131755,7.248161,5.827723,7.069213,503,433,372,1.16035355616465
"AIFM3",24.97444,24.97444,0.174113,0.080761,0.361313,0.205395666666667,4,3,6,21.5484763370921
"AIG1",60.93596,60.93596,23.028146,15.902997,18.699268,19.210137,497,393,400,3.06459872092901
"AIG1P1",0,0,0,0,0,0,0,0,0,1
"AIM2",15.34637,15.34637,0,0,0,0,0,0,0,16.34637
"AIMP1",20.61515,20.61515,14.035394,15.28016,12.368764,13.8947726666667,419,404,356,1.45119032587674
"AIMP1P1",0.01045,0.01045,0,0.064564,0,0.0215213333333333,0,1,0,0.989161916670691
"AIMP2",15.1582,15.1582,29.300659,27.910825,23.676455,26.9626463333333,564,526,454,0.577849457000011
"AIP",168.03648,168.03648,16.064166,13.686924,11.641792,13.7976273333333,310,246,239,11.4232151001145
"AIPL1",0.05227,0.05227,0.023446,0.074105,0.024636,0.040729,1,3,1,1.01108934218226
"AIRE",0.20908,0.20908,0.019329,0.043618,0.035934,0.0329603333333333,1,2,2,1.17049993207225
"AJAP1",1.17084,1.17084,0,0.003998,0.003997,0.002665,0,1,1,2.16507008821491
"AJUBA",2.85392,2.85392,19.641896,16.50701,11.426623,15.8585096666667,736,570,459,0.228603837243106
"AK1",193.75315,193.75315,169.511885,155.942241,149.917065,158.457063666667,1791,1422,1387,1.22135166371254
"AK2",95.12031,95.12031,290.041271,188.130079,164.329545,214.166965,1564,1283,969,0.446724291528674
"AK3",26.61571,26.61571,30.129824,23.841137,20.645666,24.872209,965,1047,768,1.06738895005061
"AK3P3",0.25089,0.25089,0.321716,0.44475,0.339013,0.368493,3,4,3,0.914063864411437
"AK3P4",0,0,0,0,0,0,0,0,0,1
"AK4",7.60001,7.60001,16.698496,10.748464,10.077317,12.5080923333333,1325,939,973,0.6366561456482
"AK4P5",0,0,0,0,0,0,0,0,0,1
"AK5",84.72911,84.72911,1.332174,8.911239,2.018469,4.087294,15,19,19,16.851613057944
"AK7",1.94443,1.94443,0.390036,0.783811,0.340842,0.504896333333333,10,19,8,1.95656666494636
"AK8",2.74938,2.74938,0.063736,0.067156,0,0.0436306666666667,2,3,0,3.59263110960071
"AKAP1",14.4996,14.4996,33.668563,25.43591,17.371185,25.491886,811,713,585,0.585069707758821
"AKAP10",9.10537,9.10537,57.573597,23.208753,28.45495,36.4124333333333,255,217,144,0.270107263806239
"AKAP11",7.1714,7.1714,1.277409,0.690851,0.511723,0.826661,228,133,97,4.47340803794464
"AKAP12",147.83948,147.83948,2.116452,1.322612,1.137142,1.525402,305,206,169,58.9369454843229
"AKAP13",23.04046,23.04046,88.390787,83.642969,72.945434,81.65973,5789,3754,3120,0.290836420588357
"AKAP14",0.85722,0.85722,0,0,0,0,0,0,0,1.85722
"AKAP17A",0,0,5.924026,4.065866,3.942554,4.64414866666667,396,257,251,0.177174638560784
"AKAP3",1.22311,1.22311,0.550055,0.44909,0.240807,0.413317333333333,17,11,14,1.57297299592071
"AKAP4",0.01045,0.01045,0,0,0,0,0,0,0,1.01045
"AKAP5",0.89904,0.89904,0.180639,0.096267,0.060495,0.112467,18,11,7,1.70705288336643
"AKAP6",27.18022,27.18022,16.827521,7.914701,5.542469,10.094897,2066,1351,1009,2.53992623816156
"AKAP7",5.36287,5.36287,1.486933,3.486018,1.8294,2.26745033333333,50,51,46,1.94735018160439
"AKAP8",8.96947,8.96947,4.156941,3.114607,3.634783,3.63544366666667,262,212,227,2.15070459634536
"AKAP8L",42.77748,42.77748,32.282756,23.60905,22.763673,26.218493,863,655,569,1.60837266045552
"AKAP9",11.86521,11.86521,11.09532,9.145132,9.459289,9.89991366666667,419,278,225,1.18030384399681
"AKIP1",29.28146,29.28146,19.270267,17.234192,17.45468,17.9863796666667,228,163,186,1.59490437522239
"AKIRIN1",63.4449,63.4449,29.683135,27.962873,24.374267,27.3400916666667,1403,1341,1184,2.27398347041338
"AKIRIN2",44.2933,44.2933,12.048266,12.146192,12.830216,12.341558,374,368,294,3.39490335386617
"AKNA",6.60688,6.60688,2.140785,1.393399,1.110215,1.548133,153,96,75,2.98527588630578
"AKNAD1",0.31362,0.31362,0,0,0,0,0,0,0,1.31362
"AKR1A1",153.80868,153.80868,72.634197,76.767677,49.552026,66.3179666666667,515,541,388,2.29966363610705
"AKR1B1",357.29443,357.29443,185.181796,188.783693,142.060414,172.008634333333,4627,4533,3413,2.07096270877255
"AKR1B10",10.54802,10.54802,0,0.073031,0,0.0243436666666667,0,1,0,11.2735797328436
"AKR1B15",0.14636,0.14636,0.271835,0.15113,0.266126,0.229697,10,5,10,0.932229646815435
"AKR1B1P1",0,0,0,0,0,0,0,0,0,1
"AKR1C1",164.9003,164.9003,4.097234,3.275112,2.9458,3.439382,61,49,66,37.370133951077
"AKR1C2",42.64158,42.64158,1.073886,1.439509,0.787886,1.100427,24,24,6,20.7774800076365
"AKR1C3",14.7714,14.7714,1.038097,0.637365,0.487883,0.721115,21,13,9,9.16347832654994
"AKR1C4",0.04182,0.04182,0,0,0,0,0,0,0,1.04182
"AKR1D1",0.02091,0.02091,0.06208,0.088247,0,0.050109,3,3,0,0.972194315066341
"AKR1E2",3.10482,3.10482,0.575951,0.83067,0.189243,0.531954666666667,6,7,1,2.67946571090877
"AKR7A2",89.31838,89.31838,20.809932,19.23847,16.562324,18.870242,436,337,335,4.54540916008975
"AKR7A3",0.82586,0.82586,0.242855,0,0.092445,0.111766666666667,6,0,2,1.64230504002638
"AKT1",67.75192,67.75192,65.94609,62.155122,45.190461,57.763891,2055,1764,1475,1.16996881639441
"AKT1S1",68.33734,68.33734,16.032576,21.837213,11.741968,16.5372523333333,641,613,482,3.95371741719251
"AKT2",28.93648,28.93648,73.642982,43.027711,27.408836,48.0265096666667,1149,849,756,0.610618218664543
"AKT3",25.77939,25.77939,1.892572,1.095038,1.036197,1.341269,175,132,111,11.4379808556813
"AKTIP",54.04682,54.04682,14.133107,9.487839,7.205187,10.2753776666667,221,195,145,4.88203780195626
"ALAD",43.68697,43.68697,9.543816,6.97306,5.66043,7.39243533333333,555,393,325,5.32467254439375
"ALAS1",43.55107,43.55107,60.090393,67.559925,52.034616,59.894978,1589,1312,1071,0.731604993764839
"ALAS2",0.05227,0.05227,0.18876,0.028796,0.062778,0.0934446666666667,3,1,1,0.962344078377385
"ALB",0.73178,0.73178,0.034711,0,0.077145,0.0372853333333333,1,0,2,1.66953098086801
"ALCAM",75.49829,75.49829,6.022683,3.964638,3.460491,4.482604,425,319,255,13.9529117915501
"ALDH16A1",17.80304,17.80304,6.720437,7.124547,4.958975,6.26798633333333,172,150,107,2.58710447951218
"ALDH18A1",10.48529,10.48529,8.41965,5.737147,5.392003,6.51626666666667,283,234,193,1.52805781238913
"ALDH1A1",54.9145,54.9145,0.238054,0.391803,0.05298,0.227612333333333,6,15,2,45.5473592776438
"ALDH1A2",0.96176,0.96176,0.271216,0,3.936171,1.40246233333333,1,0,3,0.816562229834474
"ALDH1A3",5.16424,5.16424,0.136278,0.032584,0.083014,0.0839586666666667,6,2,5,5.6867851049671
"ALDH1B1",10.03577,10.03577,7.030124,5.286041,5.021026,5.77906366666667,448,328,306,1.62791950963139
